Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
CSCE,431,503,2015,Spring,12,8,1,1,0,22,WALKER D
CSCE,433,500,2015,Spring,3,6,3,0,0,12,WILLIAMS T
CSCE,438,500,2015,Spring,17,26,8,2,0,53,MOORE J
CSCE,441,500,2015,Spring,14,8,3,9,7,41,CHAI J
CSCE,443,500,2015,Spring,16,0,0,0,0,16,THOMAS A
CSCE,445,500,2015,Spring,28,8,1,0,0,37,SHIPMAN F
CSCE,452,500,2015,Spring,7,17,9,1,0,34,SONG D
CSCE,462,501,2015,Spring,11,6,0,0,0,17,LIU J
CSCE,462,502,2015,Spring,7,11,1,0,0,19,LIU J
CSCE,463,500,2015,Spring,10,10,8,5,5,38,LOGUINOV D
CSCE,465,500,2015,Spring,15,27,12,3,0,57,GU G
CSCE,481,900,2015,Spring,117,0,0,0,2,119,TYAGI A
CSCE,482,501,2015,Spring,10,0,0,0,0,10,HAMMOND T
CSCE,482,502,2015,Spring,10,0,0,0,0,10,HAMMOND T
CSCE,483,501,2015,Spring,20,6,0,0,0,26,MURPHY R
CSCE,483,502,2015,Spring,9,3,0,0,1,13,MURPHY R
CSCE,489,500,2015,Spring,1,6,2,0,0,9,TYAGI A
CSCE,489,501,2015,Spring,9,9,3,2,0,23,LIU J
CSCE,489,502,2015,Spring,11,8,1,0,1,21,MURPHY R
CSCE,489,507,2015,Spring,1,3,1,0,0,5,DUFFIELD N
CSCE,605,600,2015,Spring,6,2,1,0,0,9,RAUCHWERGER L
CSCE,606,600,2015,Spring,57,0,0,0,0,57,WALKER D
CSCE,613,600,2015,Spring,23,1,0,0,0,24,JIMENEZ D
CSCE,614,600,2015,Spring,29,22,1,0,0,52,KIM E
CSCE,625,600,2015,Spring,25,3,3,0,0,31,IOERGER T
CSCE,626,600,2015,Spring,32,12,1,0,0,45,AMATO N
CSCE,627,600,2015,Spring,14,3,2,0,0,19,WILLIAMS T
CSCE,628,600,2015,Spring,15,2,0,0,0,17,SZE S
CSCE,629,600,2015,Spring,31,32,0,0,0,63,JIANG A
CSCE,633,600,2015,Spring,70,9,1,0,0,80,CHOE Y
CSCE,636,600,2015,Spring,26,8,0,0,0,34,CHOE Y
CSCE,656,600,2015,Spring,18,2,0,0,0,20,SHIPMAN F
CSCE,671,600,2015,Spring,24,0,0,0,0,24,SHIPMAN F
CSCE,689,600,2015,Spring,10,4,0,0,0,14,HUANG S
CSCE,689,601,2015,Spring,7,1,2,0,3,13,DAVIS T
ECEN,214,200,2015,Spring,10,1,0,0,0,11,KARSILAYAN A
ECEN,214,501,2015,Spring,5,4,4,1,0,14,KARSILAYAN A
ECEN,214,502,2015,Spring,3,5,6,1,1,16,KARSILAYAN A
ECEN,214,503,2015,Spring,3,8,1,1,1,14,KARSILAYAN A
ECEN,214,504,2015,Spring,3,5,5,1,2,16,HARRIS H
ECEN,214,505,2015,Spring,4,4,6,1,0,15,HARRIS H
ECEN,214,506,2015,Spring,4,4,6,2,0,16,HARRIS H
ECEN,214,507,2015,Spring,1,7,5,1,2,16,HARRIS H
ECEN,214,508,2015,Spring,1,11,0,1,0,13,BRAGA N
ECEN,214,509,2015,Spring,5,6,2,1,0,14,BRAGA N
ECEN,214,510,2015,Spring,2,11,2,0,0,15,BRAGA N
ECEN,214,511,2015,Spring,2,1,1,1,0,5,BRAGA N
ECEN,214,512,2015,Spring,2,7,4,0,1,14,KARSILAYAN A
ECEN,214,513,2015,Spring,1,5,8,1,0,15,HARRIS H
ECEN,215,501,2015,Spring,3,11,0,0,1,15,MOHAMMAD M
ECEN,215,502,2015,Spring,6,7,1,0,0,14,MOHAMMAD M
ECEN,215,503,2015,Spring,5,7,2,1,0,15,MOHAMMAD M
ECEN,215,504,2015,Spring,2,9,0,0,1,12,MOHAMMAD M
ECEN,215,505,2015,Spring,3,7,2,0,0,12,MOHAMMAD M
ECEN,215,506,2015,Spring,5,8,2,0,0,15,TYLER J
ECEN,215,507,2015,Spring,6,5,3,1,0,15,TYLER J
ECEN,215,508,2015,Spring,2,11,2,0,0,15,TYLER J
ECEN,215,509,2015,Spring,1,4,7,1,1,14,TYLER J
ECEN,215,510,2015,Spring,2,9,4,0,0,15,TYLER J
ECEN,215,511,2015,Spring,6,8,0,0,0,14,RAHIMIAN M
ECEN,215,512,2015,Spring,8,6,0,0,0,14,RAHIMIAN M
ECEN,215,513,2015,Spring,7,5,2,0,0,14,RAHIMIAN M
ECEN,215,514,2015,Spring,6,3,5,0,0,14,RAHIMIAN M
ECEN,215,515,2015,Spring,6,5,2,1,0,14,RAHIMIAN M
ECEN,215,516,2015,Spring,5,9,0,0,0,14,RAHIMIAN M
ECEN,215,517,2015,Spring,3,6,4,1,0,14,RAHIMIAN M
ECEN,215,518,2015,Spring,1,10,3,0,0,14,RAHIMIAN M
ECEN,215,519,2015,Spring,5,1,4,0,0,10,RAHIMIAN M
ECEN,215,520,2015,Spring,3,1,1,0,0,5,RAHIMIAN M
ECEN,215,521,2015,Spring,5,7,2,0,0,14,RAHIMIAN M
ECEN,215,522,2015,Spring,8,4,1,0,2,15,RAHIMIAN M
ECEN,215,523,2015,Spring,3,9,2,0,0,14,MOHAMMAD M
ECEN,215,524,2015,Spring,6,7,2,0,0,15,MOHAMMAD M
ECEN,215,525,2015,Spring,1,6,0,0,0,7,MOHAMMAD M
ECEN,215,526,2015,Spring,0,5,1,0,0,6,MOHAMMAD M
ECEN,215,527,2015,Spring,3,5,2,0,0,10,MOHAMMAD M
ECEN,215,528,2015,Spring,1,7,5,0,0,13,TYLER J
ECEN,215,529,2015,Spring,1,6,8,0,0,15,TYLER J
ECEN,215,530,2015,Spring,1,5,7,0,0,13,TYLER J
ECEN,215,531,2015,Spring,0,7,8,0,0,15,TYLER J
ECEN,215,532,2015,Spring,2,10,3,0,0,15,TYLER J
ECEN,248,501,2015,Spring,2,0,8,0,0,10,SHAKKOTTAI S
ECEN,248,502,2015,Spring,2,8,5,0,0,15,SHAKKOTTAI S
ECEN,248,503,2015,Spring,1,8,7,0,0,16,SHAKKOTTAI S
ECEN,248,504,2015,Spring,4,4,2,0,0,10,SHI W
ECEN,248,505,2015,Spring,5,5,4,0,0,14,SHI W
ECEN,248,506,2015,Spring,7,2,2,0,0,11,SHI W
ECEN,248,507,2015,Spring,0,5,8,0,1,14,SHI W
ECEN,248,508,2015,Spring,3,3,3,0,2,11,SHI W
ECEN,248,509,2015,Spring,4,4,2,0,0,10,SHI W
ECEN,248,510,2015,Spring,4,2,4,1,0,11,SHI W
ECEN,303,501,2015,Spring,6,16,9,0,1,32,SAVARI S
ECEN,303,503,2015,Spring,11,8,1,0,0,20,SHEN Y
ECEN,314,200,2015,Spring,5,4,0,0,0,9,TYLER J
ECEN,314,501,2015,Spring,11,14,13,5,1,44,TYLER J
ECEN,314,502,2015,Spring,13,17,17,3,1,51,SUNDQVIST K
ECEN,322,501,2015,Spring,8,12,12,5,1,38,SUNDQVIST K
ECEN,322,502,2015,Spring,4,5,8,4,0,21,MICHALSKI K
ECEN,322,503,2015,Spring,2,8,6,4,0,20,MICHALSKI K
ECEN,325,500,2015,Spring,4,6,3,0,1,14,PALERMO S
ECEN,325,501,2015,Spring,3,9,0,0,1,13,PALERMO S
ECEN,325,502,2015,Spring,8,4,2,0,0,14,PALERMO S
ECEN,325,503,2015,Spring,9,3,1,0,0,13,PALERMO S
ECEN,325,504,2015,Spring,4,7,3,0,0,14,PALERMO S
ECEN,326,501,2015,Spring,5,6,0,0,0,11,HOYOS S
ECEN,326,502,2015,Spring,9,7,0,0,0,16,HOYOS S
ECEN,326,503,2015,Spring,3,2,0,1,0,6,HOYOS S
ECEN,350,501,2015,Spring,7,7,1,0,0,15,GRATZ P
ECEN,350,502,2015,Spring,8,5,2,0,0,15,GRATZ P
ECEN,350,503,2015,Spring,3,9,3,0,0,15,GRATZ P
ECEN,350,504,2015,Spring,7,7,1,0,0,15,GRATZ P
ECEN,350,505,2015,Spring,0,3,4,0,0,7,ROHANI E
ECEN,350,506,2015,Spring,8,4,1,0,2,15,ROHANI E
ECEN,350,507,2015,Spring,5,2,1,0,0,8,ROHANI E
ECEN,350,508,2015,Spring,8,6,0,0,1,15,ROHANI E
ECEN,350,509,2015,Spring,6,7,0,0,1,14,GRATZ P
ECEN,370,501,2015,Spring,11,5,0,0,1,17,KAMEOKA J
ECEN,370,502,2015,Spring,11,27,6,0,1,45,ZOU J
ECEN,370,503,2015,Spring,10,11,11,0,1,33,EKNOYAN O
ECEN,403,901,2015,Spring,39,14,0,0,0,53,VILLAREAL S
ECEN,403,902,2015,Spring,21,7,0,0,0,28,VILLAREAL S
ECEN,403,903,2015,Spring,11,5,0,0,0,16,VILLAREAL S
ECEN,404,500,2015,Spring,10,7,3,0,0,20,VILLAREAL S
ECEN,404,501,2015,Spring,7,4,3,1,0,15,VILLAREAL S
ECEN,404,502,2015,Spring,10,14,5,0,0,29,VILLAREAL S
ECEN,404,503,2015,Spring,11,12,5,0,0,28,VILLAREAL S
ECEN,411,501,2015,Spring,1,2,2,0,0,5,BOSSHARD J
ECEN,411,503,2015,Spring,4,1,0,0,0,5,BOSSHARD J
ECEN,412,500,2015,Spring,21,23,4,0,0,48,RIGHETTI R
ECEN,415,500,2015,Spring,9,4,3,2,0,18,XIE L
ECEN,420,501,2015,Spring,19,28,14,3,0,64,DATTA A
ECEN,441,501,2015,Spring,0,7,2,0,0,9,EHSANI M
ECEN,441,502,2015,Spring,4,4,2,0,0,10,EHSANI M
ECEN,441,503,2015,Spring,1,7,2,0,0,10,EHSANI M
ECEN,441,504,2015,Spring,2,6,0,0,0,8,EHSANI M
ECEN,441,505,2015,Spring,3,5,2,0,0,10,EHSANI M
ECEN,441,506,2015,Spring,5,3,0,0,0,8,MOHAMMAD M
ECEN,441,507,2015,Spring,2,8,0,0,0,10,MOHAMMAD M
ECEN,441,508,2015,Spring,4,6,0,0,0,10,MOHAMMAD M
ECEN,441,509,2015,Spring,4,5,0,0,0,9,MOHAMMAD M
ECEN,441,510,2015,Spring,4,6,0,0,0,10,MOHAMMAD M
ECEN,442,501,2015,Spring,4,6,0,0,0,10,DESHPANDE Y
ECEN,442,502,2015,Spring,7,3,0,0,0,10,DESHPANDE Y
ECEN,442,503,2015,Spring,4,5,0,0,0,9,DESHPANDE Y
ECEN,442,504,2015,Spring,3,7,0,0,0,10,DESHPANDE Y
ECEN,442,505,2015,Spring,2,7,1,0,0,10,DESHPANDE Y
ECEN,442,506,2015,Spring,5,4,1,0,0,10,DESHPANDE Y
ECEN,442,507,2015,Spring,6,4,0,0,0,10,DESHPANDE Y
ECEN,442,508,2015,Spring,6,4,0,0,0,10,DESHPANDE Y
ECEN,442,509,2015,Spring,3,7,0,0,0,10,DESHPANDE Y
ECEN,444,500,2015,Spring,5,9,8,4,2,28,XIONG Z
ECEN,445,500,2015,Spring,11,9,8,0,0,28,NEVELS R
ECEN,449,501,2015,Spring,3,4,3,0,1,11,KHATRI S
ECEN,449,502,2015,Spring,8,1,3,0,1,13,KHATRI S
ECEN,449,503,2015,Spring,3,5,2,1,0,11,KHATRI S
ECEN,449,504,2015,Spring,5,5,2,1,0,13,KHATRI S
ECEN,449,506,2015,Spring,1,4,1,0,0,6,KHATRI S
ECEN,453,500,2015,Spring,10,22,9,0,0,41,CHANG K
ECEN,454,505,2015,Spring,3,5,4,2,0,14,CHOI S
ECEN,454,506,2015,Spring,4,5,4,1,0,14,CHOI S
ECEN,454,507,2015,Spring,2,7,4,0,0,13,CHOI S
ECEN,454,508,2015,Spring,5,6,2,3,0,16,CHOI S
ECEN,454,509,2015,Spring,1,7,4,0,0,12,CHOI S
ECEN,455,500,2015,Spring,6,7,3,0,1,17,SAVARI S
ECEN,459,501,2015,Spring,5,3,1,0,0,9,THATTE A
ECEN,459,502,2015,Spring,3,1,1,0,0,5,THATTE A
ECEN,459,503,2015,Spring,5,5,0,0,0,10,THATTE A
ECEN,459,504,2015,Spring,4,3,1,3,0,11,THATTE A
ECEN,459,505,2015,Spring,5,5,1,0,0,11,THATTE A
ECEN,462,500,2015,Spring,6,15,4,0,0,25,EKNOYAN O
ECEN,468,501,2015,Spring,7,7,1,0,0,15,HU J
ECEN,468,502,2015,Spring,12,3,0,0,0,15,HU J
ECEN,468,503,2015,Spring,10,4,1,1,0,16,HU J
ECEN,468,504,2015,Spring,4,5,0,1,0,10,HU J
ECEN,473,503,2015,Spring,12,9,0,0,0,21,SU C
ECEN,489,502,2015,Spring,20,28,2,1,0,51,HAN A
ECEN,489,507,2015,Spring,3,1,0,1,0,5,DUFFIELD N
ECEN,606,600,2015,Spring,12,6,0,0,0,18,HUANG G
ECEN,610,600,2015,Spring,19,14,0,0,0,33,HOYOS S
ECEN,611,600,2015,Spring,21,15,0,0,0,36,TOLIYAT H
ECEN,617,600,2015,Spring,7,2,0,0,0,9,JI J
ECEN,619,600,2015,Spring,43,17,0,0,0,60,ZHANG X
ECEN,619,601,2015,Spring,17,13,0,0,0,30,ZHANG X
ECEN,625,600,2015,Spring,11,5,1,0,0,17,ENTESARI K
ECEN,628,600,2015,Spring,28,1,0,0,0,29,BHATTACHARYYA S
ECEN,629,600,2015,Spring,11,13,0,0,0,24,CUI S
ECEN,638,600,2015,Spring,6,0,0,0,0,6,HUFF G
ECEN,639,600,2015,Spring,3,3,0,0,0,6,CHANG K
ECEN,644,600,2015,Spring,9,1,0,0,0,10,SERPEDIN E
ECEN,647,600,2015,Spring,9,3,1,0,0,13,LIU T
ECEN,649,600,2015,Spring,16,13,3,1,0,33,BRAGA N
ECEN,658,600,2015,Spring,31,5,0,0,0,36,KISH L
ECEN,662,600,2015,Spring,5,1,0,0,0,6,SERPEDIN E
ECEN,666,600,2015,Spring,20,6,0,1,0,27,KEZUNOVIC M
ECEN,689,600,2015,Spring,8,1,0,0,0,9,YU P
ECEN,689,602,2015,Spring,28,9,0,0,0,37,HU J
ECEN,689,603,2015,Spring,22,9,0,0,0,31,QIAN X
ECEN,689,604,2015,Spring,4,2,0,0,0,6,HOU I
ECEN,689,606,2015,Spring,21,0,0,0,0,21,TYAGI A
ECEN,689,607,2015,Spring,20,0,0,0,0,20,SHAKKOTTAI S
ECEN,689,608,2015,Spring,14,2,0,0,0,16,DUFFIELD N
ECEN,694,600,2015,Spring,24,0,0,0,0,24,KAMEOKA J
ECEN,711,600,2015,Spring,28,0,0,0,0,28,EHSANI M
ECEN,715,600,2015,Spring,15,2,2,0,0,19,XIE L
ECEN,720,600,2015,Spring,24,3,0,0,0,27,PALERMO S
ECEN,751,600,2015,Spring,17,11,0,0,0,28,LI P
ECEN,755,699,2015,Spring,31,6,0,0,0,37,KUMAR P
ECEN,773,600,2015,Spring,20,3,1,0,0,24,SU C
ENDG,105,501,2015,Spring,21,13,6,1,0,41,DORRIBO C
ENDG,105,503,2015,Spring,26,11,8,0,1,46,SCHREUDERS P
ENDG,105,504,2015,Spring,20,10,8,0,0,38,DORRIBO C
ENDG,105,505,2015,Spring,5,22,10,3,2,42,HUTCHINSON R
ENDG,105,506,2015,Spring,10,28,6,0,1,45,HUTCHINSON R
ENDG,407,501,2015,Spring,37,10,1,0,1,49,DORRIBO C
ENDG,407,502,2015,Spring,43,5,1,1,0,50,DORRIBO C
ENTC,151,501,2015,Spring,4,10,0,0,0,14,ZOGHI B
ENTC,151,502,2015,Spring,8,3,1,0,0,12,ZOGHI B
ENTC,181,501,2015,Spring,0,2,10,2,3,17,HUNG N
ENTC,181,502,2015,Spring,2,5,6,1,0,14,HUNG N
ENTC,181,503,2015,Spring,1,9,2,3,1,16,HUNG N
ENTC,181,504,2015,Spring,5,4,4,0,1,14,HUNG N
ENTC,181,505,2015,Spring,5,6,3,2,0,16,HUNG N
ENTC,181,506,2015,Spring,3,6,6,0,0,15,HUNG N
ENTC,181,507,2015,Spring,1,8,5,2,0,16,HUNG N
ENTC,181,508,2015,Spring,5,6,3,0,0,14,HUNG N
ENTC,181,509,2015,Spring,4,6,5,0,0,15,HUNG N
ENTC,181,510,2015,Spring,2,8,3,0,1,14,HUNG N
ENTC,181,511,2015,Spring,6,5,3,0,1,15,HUNG N
ENTC,181,512,2015,Spring,0,5,6,4,0,15,HUNG N
ENTC,181,513,2015,Spring,3,6,4,2,0,15,HUNG N
ENTC,181,514,2015,Spring,3,7,2,2,1,15,HUNG N
ENTC,181,515,2015,Spring,5,5,4,2,0,16,HUNG N
ENTC,181,516,2015,Spring,2,4,9,0,0,15,HUNG N
ENTC,206,501,2015,Spring,6,5,5,0,0,16,FANG G
ENTC,206,502,2015,Spring,3,9,4,0,0,16,FANG G
ENTC,206,503,2015,Spring,4,7,4,1,0,16,FANG G
ENTC,206,504,2015,Spring,5,8,2,1,0,16,FANG G
ENTC,206,505,2015,Spring,2,3,6,3,2,16,FANG G
ENTC,206,506,2015,Spring,5,5,5,0,0,15,FANG G
ENTC,206,507,2015,Spring,5,6,4,1,0,16,FANG G
ENTC,206,508,2015,Spring,3,7,6,0,0,16,FANG G
ENTC,206,509,2015,Spring,4,7,5,0,0,16,FANG G
ENTC,207,501,2015,Spring,3,8,4,0,0,15,PRICE A
ENTC,207,502,2015,Spring,3,7,3,1,1,15,PRICE A
ENTC,207,503,2015,Spring,1,7,7,0,1,16,PRICE A
ENTC,207,504,2015,Spring,2,9,3,1,0,15,PRICE A
ENTC,207,505,2015,Spring,4,6,4,1,1,16,PRICE A
ENTC,207,506,2015,Spring,5,8,3,0,0,16,PRICE A
ENTC,207,507,2015,Spring,5,6,4,0,0,15,PRICE A
ENTC,207,508,2015,Spring,4,6,5,0,0,15,PRICE A
ENTC,210,501,2015,Spring,4,6,5,1,1,17,BUCHANAN W
ENTC,210,502,2015,Spring,2,4,5,3,3,17,BUCHANAN W
ENTC,210,503,2015,Spring,0,4,4,1,0,9,BUCHANAN W
ENTC,211,501,2015,Spring,2,6,2,0,0,10,BUCHANAN W
ENTC,211,502,2015,Spring,5,4,6,0,0,15,BUCHANAN W
ENTC,219,502,2015,Spring,4,6,4,1,2,17,MORGAN J
ENTC,219,503,2015,Spring,3,6,5,2,0,16,MORGAN J
ENTC,269,502,2015,Spring,6,7,4,1,1,19,BURKE A
ENTC,269,503,2015,Spring,7,12,1,0,0,20,BURKE A
ENTC,275,500,2015,Spring,8,21,17,6,2,54,KUTTOLAMADOM M
ENTC,281,501,2015,Spring,3,8,4,0,0,15,MCDANIELS L
ENTC,281,502,2015,Spring,1,10,6,0,0,17,MCDANIELS L
ENTC,281,503,2015,Spring,1,11,4,0,0,16,MCDANIELS L
ENTC,303,501,2015,Spring,1,7,6,1,1,16,NIKPARTO A
ENTC,303,502,2015,Spring,2,5,7,1,0,15,NIKPARTO A
ENTC,303,503,2015,Spring,2,8,4,1,0,15,NIKPARTO A
ENTC,313,501,2015,Spring,3,7,4,0,1,15,PRICE A
ENTC,313,502,2015,Spring,1,7,4,1,0,13,PRICE A
ENTC,315,501,2015,Spring,2,9,4,0,0,15,MISHRA B
ENTC,315,503,2015,Spring,2,12,3,1,0,18,MISHRA B
ENTC,320,501,2015,Spring,2,8,6,0,0,16,MCDANIELS L
ENTC,320,502,2015,Spring,1,11,1,0,0,13,MCDANIELS L
ENTC,320,503,2015,Spring,1,11,4,0,0,16,MCDANIELS L
ENTC,329,501,2015,Spring,7,8,3,0,0,18,ZHAN W
ENTC,329,502,2015,Spring,4,6,4,0,0,14,ZHAN W
ENTC,333,501,2015,Spring,13,5,0,0,0,18,LEONARD M
ENTC,333,502,2015,Spring,13,5,0,0,0,18,LEONARD M
ENTC,349,501,2015,Spring,8,7,3,0,0,18,SUN G
ENTC,349,503,2015,Spring,7,11,6,0,0,24,SUN G
ENTC,350,501,2015,Spring,2,6,7,2,1,18,PORTER J
ENTC,350,502,2015,Spring,1,8,7,2,1,19,PORTER J
ENTC,352,501,2015,Spring,6,4,2,0,0,12,FINK R
ENTC,352,502,2015,Spring,4,8,4,0,0,16,FINK R
ENTC,355,501,2015,Spring,5,6,2,1,1,15,PORTER J
ENTC,355,502,2015,Spring,3,5,4,1,1,14,PORTER J
ENTC,359,501,2015,Spring,2,7,3,0,0,12,ZHAN W
ENTC,359,502,2015,Spring,4,5,1,0,0,10,ZHAN W
ENTC,361,501,2015,Spring,1,11,3,0,0,15,MCDANIELS L
ENTC,361,502,2015,Spring,2,10,3,0,0,15,MCDANIELS L
ENTC,361,503,2015,Spring,4,9,1,0,0,14,MCDANIELS L
ENTC,363,500,2015,Spring,9,25,16,6,1,57,WANG J
ENTC,369,502,2015,Spring,8,4,1,0,0,13,SUN G
ENTC,369,503,2015,Spring,4,5,5,0,0,14,SUN G
ENTC,370,501,2015,Spring,1,2,8,3,2,16,NIKPARTO A
ENTC,370,502,2015,Spring,3,2,8,2,1,16,NIKPARTO A
ENTC,370,503,2015,Spring,1,6,7,1,0,15,NIKPARTO A
ENTC,376,501,2015,Spring,4,4,7,1,0,16,WANG J
ENTC,376,502,2015,Spring,1,6,5,1,1,14,WANG J
ENTC,376,503,2015,Spring,4,3,3,4,1,15,WANG J
ENTC,376,505,2015,Spring,0,4,5,3,0,12,WANG J
ENTC,380,501,2015,Spring,0,9,5,0,1,15,MCDANIELS L
ENTC,380,502,2015,Spring,1,12,3,0,0,16,MCDANIELS L
ENTC,380,503,2015,Spring,1,8,4,1,1,15,MCDANIELS L
ENTC,380,504,2015,Spring,1,5,6,1,0,13,MCDANIELS L
ENTC,383,501,2015,Spring,2,8,6,0,0,16,HSIEH S
ENTC,383,502,2015,Spring,4,7,3,0,0,14,HSIEH S
ENTC,383,503,2015,Spring,0,11,5,0,0,16,HSIEH S
ENTC,402,501,2015,Spring,0,9,3,0,0,12,FANG G
ENTC,402,502,2015,Spring,1,7,4,1,0,13,FANG G
ENTC,402,503,2015,Spring,5,7,0,0,0,12,FANG G
ENTC,402,504,2015,Spring,3,6,1,0,0,10,FANG G
ENTC,410,501,2015,Spring,4,3,5,0,0,12,HSIEH S
ENTC,410,502,2015,Spring,3,4,3,2,0,12,HSIEH S
ENTC,410,503,2015,Spring,0,7,4,1,0,12,HSIEH S
ENTC,412,501,2015,Spring,6,5,5,0,0,16,LEON V
ENTC,412,502,2015,Spring,4,6,2,0,0,12,LEON V
ENTC,412,503,2015,Spring,2,4,5,0,0,11,LEON V
ENTC,415,501,2015,Spring,3,8,4,0,0,15,GOULART A
ENTC,415,502,2015,Spring,2,6,5,1,0,14,GOULART A
ENTC,415,503,2015,Spring,1,7,3,0,0,11,GOULART A
ENTC,418,501,2015,Spring,1,3,2,2,0,8,HUNG N
ENTC,418,502,2015,Spring,6,3,2,0,0,11,HUNG N
ENTC,419,900,2015,Spring,4,7,3,0,0,14,MORGAN J
ENTC,420,500,2015,Spring,8,0,0,0,24,32,MORGAN J
ENTC,422,900,2015,Spring,32,6,1,0,1,40,JOHNSON M
ENTC,429,500,2015,Spring,8,29,4,0,0,41,JOHNSON M
ENTC,452,501,2015,Spring,3,2,1,0,0,6,FINK R
ENTC,452,502,2015,Spring,2,4,3,0,0,9,FINK R
ENTC,455,501,2015,Spring,2,5,2,0,0,9,GOULART A
ENTC,455,502,2015,Spring,2,7,0,0,0,9,GOULART A
ENTC,462,501,2015,Spring,4,3,2,0,0,9,ZOGHI B
ENTC,462,502,2015,Spring,3,0,1,0,1,5,ZOGHI B
ENTC,463,500,2015,Spring,6,19,16,3,0,44,KUTTOLAMADOM M
ENTC,489,500,2015,Spring,6,2,4,0,0,12,WILLEY H
IDIS,240,501,2015,Spring,17,21,5,0,0,43,VESTAL E
IDIS,240,502,2015,Spring,29,41,10,1,0,81,VESTAL E
IDIS,300,501,2015,Spring,4,7,8,1,0,20,LORENZO R
IDIS,300,502,2015,Spring,1,6,11,1,0,19,LORENZO R
IDIS,300,503,2015,Spring,6,5,6,1,0,18,LORENZO R
IDIS,300,504,2015,Spring,6,9,3,0,0,18,LORENZO R
IDIS,300,505,2015,Spring,5,10,3,0,0,18,LORENZO R
IDIS,300,506,2015,Spring,4,8,6,0,1,19,LORENZO R
IDIS,303,901,2015,Spring,2,7,5,0,0,14,GOLLA M
IDIS,303,902,2015,Spring,0,9,6,0,0,15,GOLLA M
IDIS,303,903,2015,Spring,1,4,1,0,0,6,GOLLA M
IDIS,303,904,2015,Spring,2,9,5,0,0,16,GOLLA M
IDIS,303,905,2015,Spring,0,8,5,0,0,13,GOLLA M
IDIS,303,906,2015,Spring,0,10,4,0,0,14,GOLLA M
IDIS,330,930,2015,Spring,31,21,1,0,0,53,CLARK N
IDIS,330,931,2015,Spring,24,30,0,0,0,54,CLARK N
IDIS,340,501,2015,Spring,12,17,1,0,0,30,VESTAL E
IDIS,340,502,2015,Spring,19,30,1,0,0,50,VESTAL E
IDIS,343,501,2015,Spring,7,11,9,1,4,32,VENKATACHALAM S
IDIS,343,502,2015,Spring,14,22,10,4,0,50,VENKATACHALAM S
IDIS,344,501,2015,Spring,17,16,5,0,0,38,NATARAJARATHINAM M
IDIS,344,502,2015,Spring,6,13,1,0,0,20,NATARAJARATHINAM M
IDIS,344,503,2015,Spring,13,17,2,0,2,34,NATARAJARATHINAM M
IDIS,344,504,2015,Spring,8,9,3,0,0,20,NATARAJARATHINAM M
IDIS,400,501,2015,Spring,2,13,0,0,0,15,LORENZO R
IDIS,400,502,2015,Spring,3,9,1,0,0,13,LORENZO R
IDIS,400,503,2015,Spring,3,11,1,0,0,15,LORENZO R
IDIS,400,505,2015,Spring,3,9,3,0,0,15,LORENZO R
IDIS,400,506,2015,Spring,2,9,3,0,0,14,LORENZO R
IDIS,403,901,2015,Spring,0,6,5,1,0,12,GOLLA M
IDIS,403,902,2015,Spring,0,9,7,0,0,16,GOLLA M
IDIS,403,903,2015,Spring,2,10,4,0,0,16,GOLLA M
IDIS,403,904,2015,Spring,0,4,3,0,0,7,GOLLA M
IDIS,403,905,2015,Spring,0,11,6,0,0,17,GOLLA M
IDIS,403,906,2015,Spring,1,3,5,0,0,9,GOLLA M
IDIS,420,501,2015,Spring,23,19,6,1,1,50,CAPAR I
IDIS,424,501,2015,Spring,15,16,2,0,0,33,CLARK N
IDIS,424,502,2015,Spring,21,26,1,0,0,48,CLARK N
IDIS,434,501,2015,Spring,33,15,2,0,0,50,CAPAR I
IDIS,434,502,2015,Spring,19,22,8,1,1,51,CAPAR I
IDIS,444,501,2015,Spring,31,7,0,0,0,38,JOHNSON M
IDIS,444,502,2015,Spring,47,2,0,0,0,49,JOHNSON M
IDIS,454,501,2015,Spring,21,17,4,0,0,42,NATARAJARATHINAM M
IDIS,464,501,2015,Spring,7,17,18,0,0,42,JOHNSON J
IDIS,464,502,2015,Spring,8,7,5,0,0,20,JOHNSON J
IDIS,622,700,2015,Spring,16,1,0,0,0,17,LAWRENCE F
IDIS,622,701,2015,Spring,20,0,0,0,0,20,LAWRENCE F
IDIS,622,720,2015,Spring,8,1,0,0,0,9,LAWRENCE F
IDIS,622,721,2015,Spring,5,0,0,0,0,5,LAWRENCE F
IDIS,634,700,2015,Spring,16,3,0,0,1,20,NEPAL B
IDIS,634,701,2015,Spring,11,2,3,0,0,16,NEPAL B
IDIS,634,702,2015,Spring,11,5,1,0,1,18,NEPAL B
IDIS,634,720,2015,Spring,5,0,0,0,0,5,NEPAL B
IDIS,634,721,2015,Spring,7,0,0,0,0,7,NEPAL B
IDIS,634,722,2015,Spring,6,1,0,0,0,7,NEPAL B
IDIS,644,700,2015,Spring,10,9,1,0,0,20,VANAJAKUMARI M
IDIS,644,701,2015,Spring,13,3,0,0,0,16,VANAJAKUMARI M
IDIS,644,702,2015,Spring,11,6,0,0,1,18,VANAJAKUMARI M
IDIS,644,720,2015,Spring,4,1,0,0,0,5,VANAJAKUMARI M
IDIS,644,721,2015,Spring,6,1,0,0,0,7,VANAJAKUMARI M
