Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
CSCE,441,500,2012,Fall,17,14,4,2,9,46,CHAI J
CSCE,443,500,2012,Fall,7,9,0,0,0,16,BRACKENRIDGE R
CSCE,462,501,2012,Fall,7,4,5,0,0,16,LIU J
CSCE,462,502,2012,Fall,8,3,2,0,0,13,LIU J
CSCE,464,500,2012,Fall,27,13,5,0,1,46,STOLERU R
CSCE,470,500,2012,Fall,21,24,10,2,0,57,CAVERLEE J
CSCE,481,900,2012,Fall,97,1,0,0,11,109,KEYSER J
CSCE,483,501,2012,Fall,7,0,0,0,0,7,SHELL D
CSCE,483,502,2012,Fall,6,0,2,0,0,8,SHELL D
CSCE,606,600,2012,Fall,51,10,0,0,0,61,JARVI J
CSCE,611,600,2012,Fall,10,3,0,0,0,13,BETTATI R
CSCE,614,600,2012,Fall,31,13,2,0,0,46,LIU J
CSCE,625,600,2012,Fall,34,24,2,0,0,60,IOERGER T
CSCE,626,600,2012,Fall,24,9,3,0,0,36,AMATO N
CSCE,629,600,2012,Fall,11,35,1,0,1,48,NIKOLOVA E
CSCE,640,600,2012,Fall,7,0,0,0,0,7,KLAPPENECKER A
CSCE,644,600,2012,Fall,14,0,0,0,0,14,CHOE Y
CSCE,646,600,2012,Fall,6,0,0,0,0,6,AKLEMAN E
CSCE,649,600,2012,Fall,9,5,0,0,0,14,KEYSER J
CSCE,664,600,2012,Fall,7,7,0,0,0,14,STOLERU R
CSCE,689,600,2012,Fall,3,3,0,0,0,6,SARIN V
CSCE,689,601,2012,Fall,13,11,0,0,0,24,STROUSTRUP B
CSCE,689,602,2012,Fall,7,2,0,0,0,9,DOS R
ECEN,214,501,2012,Fall,1,2,1,0,2,6,ZOU J
ECEN,214,502,2012,Fall,1,8,3,0,0,12,ZOU J
ECEN,214,503,2012,Fall,3,2,1,0,0,6,ZOU J
ECEN,214,504,2012,Fall,4,5,5,2,0,16,MILLER S
ECEN,214,505,2012,Fall,5,6,3,1,0,15,MILLER S
ECEN,214,506,2012,Fall,4,5,4,2,0,15,MILLER S
ECEN,214,508,2012,Fall,1,7,3,0,0,11,CUI S
ECEN,214,510,2012,Fall,5,1,3,0,0,9,HAN A
ECEN,214,511,2012,Fall,2,13,0,0,0,15,HAN A
ECEN,214,512,2012,Fall,4,5,2,0,1,12,HAN A
ECEN,215,501,2012,Fall,6,7,1,0,0,14,TYLER J
ECEN,215,502,2012,Fall,3,7,3,2,0,15,TYLER J
ECEN,215,503,2012,Fall,3,2,8,1,0,14,TYLER J
ECEN,215,504,2012,Fall,3,6,5,1,0,15,TYLER J
ECEN,215,505,2012,Fall,3,7,4,1,0,15,TYLER J
ECEN,215,506,2012,Fall,4,8,3,0,0,15,RAHIMIAN M
ECEN,215,507,2012,Fall,6,9,0,0,0,15,RAHIMIAN M
ECEN,215,508,2012,Fall,4,6,2,2,1,15,RAHIMIAN M
ECEN,215,509,2012,Fall,3,10,1,0,0,14,RAHIMIAN M
ECEN,215,510,2012,Fall,4,8,3,0,0,15,RAHIMIAN M
ECEN,215,511,2012,Fall,5,2,5,2,1,15,STYBLINSKI B
ECEN,215,512,2012,Fall,3,2,6,3,0,14,STYBLINSKI B
ECEN,215,513,2012,Fall,3,4,2,0,0,9,STYBLINSKI B
ECEN,215,514,2012,Fall,3,1,3,1,0,8,STYBLINSKI B
ECEN,215,515,2012,Fall,7,1,6,1,0,15,STYBLINSKI B
ECEN,215,516,2012,Fall,5,1,3,2,0,11,STYBLINSKI B
ECEN,215,517,2012,Fall,2,3,5,0,1,11,STYBLINSKI B
ECEN,215,518,2012,Fall,2,4,2,2,1,11,STYBLINSKI B
ECEN,215,519,2012,Fall,0,2,7,1,1,11,STYBLINSKI B
ECEN,215,520,2012,Fall,4,2,7,0,1,14,STYBLINSKI B
ECEN,215,523,2012,Fall,2,3,4,2,1,12,STYBLINSKI B
ECEN,215,526,2012,Fall,5,7,2,0,1,15,TYLER J
ECEN,215,527,2012,Fall,3,9,3,0,0,15,TYLER J
ECEN,215,528,2012,Fall,2,10,3,0,0,15,TYLER J
ECEN,215,529,2012,Fall,5,8,1,1,0,15,TYLER J
ECEN,215,530,2012,Fall,4,8,2,1,0,15,TYLER J
ECEN,215,531,2012,Fall,1,6,4,3,0,14,RAHIMIAN M
ECEN,215,532,2012,Fall,1,8,3,1,0,13,RAHIMIAN M
ECEN,215,533,2012,Fall,4,3,3,4,0,14,RAHIMIAN M
ECEN,215,534,2012,Fall,4,6,2,1,0,13,RAHIMIAN M
ECEN,215,535,2012,Fall,2,2,8,3,0,15,RAHIMIAN M
ECEN,248,200,2012,Fall,8,2,0,0,0,10,SPRINTSON A
ECEN,248,501,2012,Fall,9,6,0,0,0,15,SPRINTSON A
ECEN,248,502,2012,Fall,9,4,3,0,0,16,SPRINTSON A
ECEN,248,503,2012,Fall,9,6,1,0,0,16,SPRINTSON A
ECEN,248,504,2012,Fall,4,8,2,0,1,15,SPRINTSON A
ECEN,248,505,2012,Fall,7,7,0,1,0,15,SPRINTSON A
ECEN,248,506,2012,Fall,6,7,1,1,0,15,SPRINTSON A
ECEN,248,507,2012,Fall,0,3,5,1,1,10,CHOI S
ECEN,248,508,2012,Fall,2,6,4,3,0,15,CHOI S
ECEN,248,509,2012,Fall,1,4,4,1,2,12,CHOI S
ECEN,248,510,2012,Fall,3,2,4,0,1,10,HOU I
ECEN,248,511,2012,Fall,1,4,1,0,1,7,HOU I
ECEN,248,512,2012,Fall,4,3,4,2,0,13,HOU I
ECEN,303,501,2012,Fall,2,3,7,7,2,21,XIONG Z
ECEN,314,200,2012,Fall,6,2,0,0,0,8,YOON B
ECEN,314,501,2012,Fall,15,19,6,1,1,42,LIU T
ECEN,314,502,2012,Fall,19,15,9,0,2,45,LIU T
ECEN,314,503,2012,Fall,11,13,6,0,1,31,YOON B
ECEN,322,200,2012,Fall,5,1,0,0,0,6,HUFF G
ECEN,322,501,2012,Fall,5,16,12,5,1,39,MICHALSKI K
ECEN,322,502,2012,Fall,6,8,12,7,1,34,HUFF G
ECEN,325,504,2012,Fall,4,3,3,0,0,10,KARSILAYAN A
ECEN,325,505,2012,Fall,3,6,4,0,2,15,KARSILAYAN A
ECEN,325,506,2012,Fall,7,2,5,0,1,15,KARSILAYAN A
ECEN,325,507,2012,Fall,13,2,0,0,0,15,HOYOS S
ECEN,325,508,2012,Fall,4,6,2,0,0,12,HOYOS S
ECEN,325,509,2012,Fall,5,5,4,1,0,15,HOYOS S
ECEN,350,501,2012,Fall,3,7,5,0,0,15,GRATZ P
ECEN,350,502,2012,Fall,7,3,4,2,0,16,GRATZ P
ECEN,350,503,2012,Fall,5,6,0,1,3,15,GRATZ P
ECEN,350,504,2012,Fall,1,6,9,0,0,16,LU M
ECEN,350,505,2012,Fall,0,8,7,0,0,15,LU M
ECEN,350,506,2012,Fall,4,3,7,3,0,17,LU M
ECEN,350,507,2012,Fall,7,7,0,2,0,16,GRATZ P
ECEN,351,500,2012,Fall,8,4,6,0,2,20,NEVELS R
ECEN,370,200,2012,Fall,7,0,0,0,0,7,WANG H
ECEN,370,501,2012,Fall,6,11,7,0,1,25,EKNOYAN O
ECEN,370,502,2012,Fall,27,8,0,0,0,35,WANG H
ECEN,403,900,2012,Fall,50,19,19,0,0,88,VILLAREAL S
ECEN,404,501,2012,Fall,15,14,16,0,1,46,VILLAREAL S
ECEN,410,500,2012,Fall,9,39,12,0,0,60,JI J
ECEN,414,503,2012,Fall,4,1,0,0,0,5,HAN A
ECEN,419,500,2012,Fall,4,12,3,0,0,19,DATTA A
ECEN,420,501,2012,Fall,17,18,5,3,1,44,DATTA A
ECEN,438,501,2012,Fall,7,2,0,0,0,9,BALOG R
ECEN,438,502,2012,Fall,6,4,0,0,0,10,BALOG R
ECEN,438,503,2012,Fall,8,1,1,0,0,10,BALOG R
ECEN,438,504,2012,Fall,7,3,0,0,0,10,BALOG R
ECEN,438,505,2012,Fall,8,0,0,0,0,8,BALOG R
ECEN,438,506,2012,Fall,8,0,0,0,0,8,BALOG R
ECEN,438,507,2012,Fall,6,3,0,0,0,9,BALOG R
ECEN,438,508,2012,Fall,8,2,0,0,0,10,BALOG R
ECEN,438,509,2012,Fall,7,0,0,0,0,7,BALOG R
ECEN,440,500,2012,Fall,26,18,1,0,0,45,WANG H
ECEN,444,501,2012,Fall,13,18,11,0,0,42,YOON B
ECEN,444,502,2012,Fall,3,4,3,2,1,13,XIONG Z
ECEN,447,500,2012,Fall,6,16,6,0,0,28,BRAGA N
ECEN,449,501,2012,Fall,3,4,0,2,0,9,KHATRI S
ECEN,449,502,2012,Fall,2,5,1,0,0,8,KHATRI S
ECEN,451,500,2012,Fall,5,11,10,2,2,30,WRIGHT S
ECEN,454,501,2012,Fall,7,7,0,1,0,15,LI P
ECEN,454,502,2012,Fall,4,9,3,0,0,16,LI P
ECEN,454,503,2012,Fall,5,10,0,0,0,15,LI P
ECEN,454,504,2012,Fall,5,4,3,2,0,14,LI P
ECEN,455,500,2012,Fall,12,8,4,1,1,26,NARAYANAN K
ECEN,460,504,2012,Fall,3,6,1,1,0,11,HUANG G
ECEN,460,506,2012,Fall,0,5,3,0,0,8,HUANG G
ECEN,460,507,2012,Fall,3,6,1,0,0,10,HUANG G
ECEN,460,508,2012,Fall,4,3,3,1,0,11,HUANG G
ECEN,464,500,2012,Fall,5,5,0,1,0,11,MADSEN C
ECEN,473,500,2012,Fall,10,0,2,0,1,13,SU C
ECEN,474,501,2012,Fall,9,4,0,0,0,13,PALERMO S
ECEN,474,502,2012,Fall,5,6,0,0,0,11,PALERMO S
ECEN,474,503,2012,Fall,5,4,0,0,0,9,PALERMO S
ECEN,474,504,2012,Fall,11,4,0,0,0,15,PALERMO S
ECEN,478,500,2012,Fall,5,11,6,2,1,25,CUI S
ECEN,480,500,2012,Fall,7,7,1,0,0,15,CHANG K
ECEN,489,500,2012,Fall,11,2,2,1,1,17,SHAKKOTTAI S
ECEN,489,502,2012,Fall,5,1,4,0,0,10,XIE L
ECEN,602,600,2012,Fall,24,27,3,0,0,54,ANNAPAREDDY N
ECEN,604,600,2012,Fall,9,10,2,0,0,21,PFISTER H
ECEN,605,600,2012,Fall,29,2,0,0,0,31,BHATTACHARYYA S
ECEN,620,600,2012,Fall,17,11,0,0,0,28,PALERMO S
ECEN,621,600,2012,Fall,35,11,0,0,0,46,ZHANG X
ECEN,635,600,2012,Fall,3,3,0,0,0,6,NEVELS R
ECEN,642,600,2012,Fall,25,10,3,1,1,40,RIGHETTI R
ECEN,643,600,2012,Fall,25,3,0,0,0,28,SINGH C
ECEN,646,600,2012,Fall,11,9,3,0,0,23,SAVARI S
ECEN,651,600,2012,Fall,19,5,0,0,0,24,LU M
ECEN,658,600,2012,Fall,21,0,0,0,0,21,KISH L
ECEN,664,600,2012,Fall,28,6,0,0,0,34,KAMEOKA J
ECEN,665,600,2012,Fall,8,11,0,0,0,19,ENTESARI K
ECEN,669,600,2012,Fall,9,3,0,0,0,12,DATTA A
ECEN,671,600,2012,Fall,28,12,0,0,0,40,CHENG X
ECEN,689,602,2012,Fall,17,6,0,0,0,23,HU J
ECEN,689,603,2012,Fall,11,4,0,0,0,15,SHAKKOTTAI S
ECEN,689,604,2012,Fall,31,6,1,0,0,38,KUMAR P
ECEN,689,605,2012,Fall,10,8,0,0,0,18,XIE L
ECEN,689,606,2012,Fall,9,1,0,0,0,10,SHI W
ECEN,689,607,2012,Fall,11,0,0,0,0,11,KHATRI S
ECEN,710,600,2012,Fall,26,12,0,0,0,38,ENJETI P
ECEN,771,600,2012,Fall,18,0,0,0,0,18,KISH L
ENDG,105,501,2012,Fall,13,34,3,0,3,53,OTEY J
ENDG,105,502,2012,Fall,23,20,7,0,1,51,SCHREUDERS P
ENDG,105,503,2012,Fall,27,21,6,0,0,54,OTEY J
ENDG,105,504,2012,Fall,23,27,5,0,0,55,OTEY J
ENDG,105,505,2012,Fall,17,26,7,1,0,51,SCHREUDERS P
ENDG,407,501,2012,Fall,18,16,2,2,0,38,RABORN T
ENDG,408,501,2012,Fall,9,9,0,0,1,19,HUTCHINSON R
ENTC,151,501,2012,Fall,6,8,0,0,1,15,ZOGHI B
ENTC,151,502,2012,Fall,7,2,4,0,2,15,ZOGHI B
ENTC,151,503,2012,Fall,1,6,3,0,0,10,ZOGHI B
ENTC,181,501,2012,Fall,2,6,4,2,1,15,HUNG N
ENTC,181,502,2012,Fall,1,10,1,2,1,15,HUNG N
ENTC,181,503,2012,Fall,3,7,4,1,1,16,HUNG N
ENTC,181,504,2012,Fall,1,4,2,6,1,14,HUNG N
ENTC,181,505,2012,Fall,1,8,5,1,0,15,HUNG N
ENTC,181,506,2012,Fall,2,8,5,1,0,16,HUNG N
ENTC,181,507,2012,Fall,4,6,4,1,1,16,HUNG N
ENTC,181,508,2012,Fall,2,5,4,1,2,14,HUNG N
ENTC,181,509,2012,Fall,0,7,6,1,0,14,HUNG N
ENTC,181,510,2012,Fall,5,4,4,2,1,16,HUNG N
ENTC,181,511,2012,Fall,5,6,4,1,0,16,HUNG N
ENTC,181,512,2012,Fall,4,4,2,2,0,12,HUNG N
ENTC,181,513,2012,Fall,3,7,2,2,0,14,HUNG N
ENTC,181,514,2012,Fall,2,5,0,4,1,12,HUNG N
ENTC,206,501,2012,Fall,0,9,5,3,0,17,FANG G
ENTC,206,502,2012,Fall,1,9,5,1,0,16,FANG G
ENTC,206,503,2012,Fall,2,8,6,0,1,17,FANG G
ENTC,206,504,2012,Fall,3,6,6,2,0,17,FANG G
ENTC,206,505,2012,Fall,0,3,7,4,0,14,FANG G
ENTC,206,506,2012,Fall,4,6,6,0,0,16,FANG G
ENTC,206,507,2012,Fall,1,9,3,1,0,14,FANG G
ENTC,206,508,2012,Fall,2,5,3,0,0,10,FANG G
ENTC,207,501,2012,Fall,3,9,3,0,0,15,PRICE A
ENTC,207,502,2012,Fall,2,8,5,1,0,16,PRICE A
ENTC,207,503,2012,Fall,1,9,6,0,0,16,PRICE A
ENTC,207,504,2012,Fall,2,5,4,1,1,13,PRICE A
ENTC,210,501,2012,Fall,0,3,4,2,3,12,BEASLEY R
ENTC,210,502,2012,Fall,0,5,8,3,1,17,BEASLEY R
ENTC,211,501,2012,Fall,0,2,6,3,1,12,BEASLEY R
ENTC,211,502,2012,Fall,1,8,4,2,1,16,BEASLEY R
ENTC,219,501,2012,Fall,1,2,6,2,0,11,MORGAN J
ENTC,219,502,2012,Fall,0,5,4,4,3,16,MORGAN J
ENTC,219,503,2012,Fall,0,4,1,4,1,10,MORGAN J
ENTC,269,501,2012,Fall,10,0,0,2,1,13,MAEDO M
ENTC,269,502,2012,Fall,10,4,0,2,0,16,MAEDO M
ENTC,269,503,2012,Fall,8,0,1,1,0,10,MAEDO M
ENTC,275,500,2012,Fall,19,16,12,2,0,49,KUTTOLAMADOM M
ENTC,281,501,2012,Fall,3,5,7,0,0,15,JOHNSON M
ENTC,281,502,2012,Fall,2,5,7,1,0,15,JOHNSON M
ENTC,281,503,2012,Fall,0,9,2,2,1,14,JOHNSON M
ENTC,303,501,2012,Fall,3,8,3,0,0,14,ALVARADO J
ENTC,303,502,2012,Fall,7,6,1,0,0,14,ALVARADO J
ENTC,303,503,2012,Fall,3,6,3,0,1,13,ALVARADO J
ENTC,313,500,2012,Fall,5,7,3,0,0,15,PRICE A
ENTC,315,501,2012,Fall,1,10,3,2,0,16,GOULART A
ENTC,315,502,2012,Fall,1,7,3,1,0,12,GOULART A
ENTC,315,503,2012,Fall,1,10,3,1,0,15,GOULART A
ENTC,320,501,2012,Fall,2,9,1,0,0,12,MCDANIELS L
ENTC,320,502,2012,Fall,1,7,3,0,0,11,MCDANIELS L
ENTC,320,503,2012,Fall,2,7,2,0,0,11,MCDANIELS L
ENTC,333,500,2012,Fall,11,1,0,0,1,13,LEONARD M
ENTC,333,502,2012,Fall,8,2,0,0,0,10,LEONARD M
ENTC,349,501,2012,Fall,0,4,3,1,1,9,WRIGHT G
ENTC,349,502,2012,Fall,2,3,5,0,1,11,WRIGHT G
ENTC,349,503,2012,Fall,0,3,4,3,0,10,WRIGHT G
ENTC,350,501,2012,Fall,2,7,4,2,0,15,PORTER J
ENTC,350,502,2012,Fall,1,4,5,4,1,15,PORTER J
ENTC,352,501,2012,Fall,6,4,4,0,0,14,FINK R
ENTC,352,502,2012,Fall,0,4,1,0,0,5,FINK R
ENTC,355,501,2012,Fall,0,6,1,2,0,9,PORTER J
ENTC,355,502,2012,Fall,2,2,7,1,0,12,PORTER J
ENTC,359,501,2012,Fall,2,6,2,1,0,11,ZHAN W
ENTC,359,502,2012,Fall,4,5,0,1,0,10,ZHAN W
ENTC,361,501,2012,Fall,4,4,3,0,0,11,JOHNSON M
ENTC,361,502,2012,Fall,1,3,9,0,0,13,JOHNSON M
ENTC,361,503,2012,Fall,3,6,5,1,0,15,JOHNSON M
ENTC,363,500,2012,Fall,6,14,14,1,3,38,WANG J
ENTC,369,501,2012,Fall,1,3,8,1,1,14,WRIGHT G
ENTC,369,502,2012,Fall,2,1,2,0,6,11,WRIGHT G
ENTC,370,502,2012,Fall,10,5,1,0,0,16,ALVARADO J
ENTC,370,503,2012,Fall,6,6,3,0,0,15,ALVARADO J
ENTC,376,501,2012,Fall,4,4,5,4,1,18,WANG J
ENTC,376,502,2012,Fall,1,2,10,1,3,17,WANG J
ENTC,376,503,2012,Fall,1,1,6,1,1,10,WANG J
ENTC,380,501,2012,Fall,6,8,1,0,0,15,MCDANIELS L
ENTC,380,502,2012,Fall,4,8,2,0,0,14,MCDANIELS L
ENTC,380,503,2012,Fall,7,2,4,0,0,13,MCDANIELS L
ENTC,383,501,2012,Fall,4,6,3,1,0,14,HSIEH S
ENTC,383,502,2012,Fall,2,7,3,0,0,12,HSIEH S
ENTC,383,503,2012,Fall,0,6,5,0,0,11,HSIEH S
ENTC,402,501,2012,Fall,2,7,2,0,0,11,FANG G
ENTC,402,502,2012,Fall,1,10,0,0,0,11,FANG G
ENTC,402,503,2012,Fall,5,3,2,0,0,10,FANG G
ENTC,410,501,2012,Fall,2,4,2,0,0,8,HSIEH S
ENTC,410,502,2012,Fall,5,3,2,0,0,10,HSIEH S
ENTC,410,503,2012,Fall,3,7,0,0,0,10,HSIEH S
ENTC,412,501,2012,Fall,4,6,2,0,0,12,LEON V
ENTC,412,502,2012,Fall,6,4,4,0,0,14,LEON V
ENTC,415,501,2012,Fall,3,3,1,0,0,7,SONG S
ENTC,420,500,2012,Fall,4,0,0,0,11,15,MORGAN J
ENTC,422,900,2012,Fall,13,11,0,0,0,24,MCDANIELS L
ENTC,429,500,2012,Fall,12,26,2,0,0,40,MCDANIELS L
ENTC,435,501,2012,Fall,2,6,3,0,0,11,SONG S
ENTC,435,502,2012,Fall,4,5,1,0,0,10,SONG S
ENTC,452,501,2012,Fall,3,2,0,0,0,5,FINK R
ENTC,455,501,2012,Fall,1,3,1,0,0,5,GOULART A
ENTC,462,502,2012,Fall,3,3,4,2,0,12,ZOGHI B
ENTC,463,500,2012,Fall,23,5,0,0,0,28,KUTTOLAMADOM M
ENTC,489,501,2012,Fall,6,6,3,0,1,16,ZHAN W
ENTC,489,503,2012,Fall,2,1,2,0,0,5,HUNG N
IDIS,240,501,2012,Fall,32,32,11,0,0,75,VESTAL E
IDIS,240,502,2012,Fall,25,37,7,0,0,69,VESTAL E
IDIS,300,501,2012,Fall,6,9,6,0,0,21,LORENZO R
IDIS,300,502,2012,Fall,5,9,7,0,0,21,LORENZO R
IDIS,300,503,2012,Fall,5,12,4,0,0,21,LORENZO R
IDIS,300,504,2012,Fall,4,10,5,0,0,19,LORENZO R
IDIS,300,505,2012,Fall,1,5,7,0,0,13,LORENZO R
IDIS,300,506,2012,Fall,4,12,2,0,0,18,LORENZO R
IDIS,303,901,2012,Fall,1,5,7,1,0,14,GOLLA M
IDIS,303,902,2012,Fall,3,9,5,0,0,17,GOLLA M
IDIS,303,903,2012,Fall,0,5,5,0,0,10,GOLLA M
IDIS,303,904,2012,Fall,3,7,6,0,0,16,GOLLA M
IDIS,303,905,2012,Fall,4,6,3,1,0,14,GOLLA M
IDIS,303,906,2012,Fall,5,9,2,0,0,16,GOLLA M
IDIS,330,930,2012,Fall,43,13,0,0,0,56,CLARK N
IDIS,330,931,2012,Fall,42,13,1,0,0,56,CLARK N
IDIS,340,501,2012,Fall,29,14,1,1,0,45,CLARK N
IDIS,340,502,2012,Fall,37,11,2,0,0,50,CLARK N
IDIS,343,501,2012,Fall,8,29,11,1,0,49,CAPAR I
IDIS,343,502,2012,Fall,12,25,10,2,0,49,CAPAR I
IDIS,344,501,2012,Fall,8,25,11,0,0,44,VANAJAKUMARI M
IDIS,344,502,2012,Fall,24,17,9,1,0,51,VANAJAKUMARI M
IDIS,400,502,2012,Fall,5,5,0,0,0,10,LORENZO R
IDIS,400,503,2012,Fall,3,13,3,0,1,20,LORENZO R
IDIS,400,504,2012,Fall,3,9,4,0,0,16,LORENZO R
IDIS,400,505,2012,Fall,7,10,3,0,0,20,LORENZO R
IDIS,400,506,2012,Fall,7,11,2,0,0,20,LORENZO R
IDIS,403,901,2012,Fall,1,12,4,0,0,17,GOLLA M
IDIS,403,902,2012,Fall,1,9,5,1,0,16,GOLLA M
IDIS,403,903,2012,Fall,0,12,4,0,0,16,GOLLA M
IDIS,403,904,2012,Fall,3,9,5,0,0,17,GOLLA M
IDIS,403,905,2012,Fall,2,13,1,0,0,16,GOLLA M
IDIS,403,906,2012,Fall,4,8,5,0,0,17,GOLLA M
IDIS,424,501,2012,Fall,18,29,5,0,0,52,JOHNSON J
IDIS,424,502,2012,Fall,16,33,3,0,0,52,JOHNSON J
IDIS,434,501,2012,Fall,14,30,5,2,0,51,NEPAL B
IDIS,434,502,2012,Fall,14,30,6,0,1,51,NEPAL B
IDIS,444,501,2012,Fall,33,10,2,0,0,45,JENNINGS D
IDIS,444,502,2012,Fall,16,14,2,0,0,32,JENNINGS D
IDIS,464,501,2012,Fall,19,29,4,0,0,52,JOHNSON J
IDIS,464,502,2012,Fall,24,26,2,0,0,52,JOHNSON J
IDIS,489,500,2012,Fall,57,18,0,0,0,75,LAWRENCE F
IDIS,611,700,2012,Fall,27,0,0,0,0,27,NATARAJARATHINAM M
IDIS,611,720,2012,Fall,11,0,0,0,0,11,JENNINGS D
IDIS,614,700,2012,Fall,23,3,0,0,1,27,CAPAR I
IDIS,614,720,2012,Fall,10,2,0,0,0,12,NEPAL B
IDIS,621,700,2012,Fall,13,0,0,0,0,13,NEPAL B
IDIS,621,720,2012,Fall,5,0,0,0,0,5,VANAJAKUMARI M
IDIS,624,700,2012,Fall,26,0,0,0,1,27,NATARAJARATHINAM M
IDIS,624,720,2012,Fall,10,2,0,0,0,12,NATARAJARATHINAM M
IDIS,655,700,2012,Fall,8,5,0,0,0,13,LAWRENCE F
IDIS,655,720,2012,Fall,4,1,0,0,0,5,LAWRENCE F
IDIS,664,700,2012,Fall,12,1,0,0,0,13,JENNINGS D
IDIS,664,720,2012,Fall,5,0,0,0,0,5,VANAJAKUMARI M
ISEN,101,500,2012,Fall,33,6,2,0,0,41,MALAVE C
ISEN,220,501,2012,Fall,13,18,9,5,4,49,FELDMAN R
ISEN,220,502,2012,Fall,18,11,10,2,1,42,FELDMAN R
ISEN,302,501,2012,Fall,33,16,6,1,0,56,WEI B
ISEN,302,502,2012,Fall,30,21,4,2,0,57,MOHAPATRA A
ISEN,302,503,2012,Fall,24,31,9,0,0,64,MERRIWEATHER S
ISEN,302,504,2012,Fall,28,18,3,4,0,53,LI A
ISEN,302,505,2012,Fall,13,21,18,1,4,57,WANG Y
ISEN,303,501,2012,Fall,9,30,9,0,0,48,MOYA H
ISEN,303,502,2012,Fall,11,30,15,3,2,61,MOYA H
ISEN,314,501,2012,Fall,24,12,4,3,0,43,BENNETT G
ISEN,314,502,2012,Fall,8,14,11,2,0,35,PHILLIPS D
ISEN,315,501,2012,Fall,20,13,7,3,1,44,USTER H
ISEN,315,502,2012,Fall,13,24,10,1,0,48,USTER H
ISEN,316,501,2012,Fall,8,33,6,4,0,51,WORTMAN M
ISEN,316,502,2012,Fall,10,19,14,3,1,47,WORTMAN M
ISEN,333,501,2012,Fall,10,0,0,0,0,10,REINSCHMIDT K
ISEN,333,502,2012,Fall,4,11,2,0,0,17,LEE M
ISEN,333,503,2012,Fall,11,1,0,0,0,12,KIM A
ISEN,411,500,2012,Fall,13,19,1,0,0,33,HUTCHINSON R
ISEN,411,502,2012,Fall,10,18,2,0,0,30,SMITH D
ISEN,416,901,2012,Fall,6,26,13,2,0,47,JOHNSON A
ISEN,416,902,2012,Fall,4,28,10,0,0,42,JOHNSON A
ISEN,420,501,2012,Fall,8,6,12,6,2,34,LU Z
ISEN,420,502,2012,Fall,11,22,14,4,3,54,LU Z
ISEN,424,901,2012,Fall,12,15,6,2,1,36,GAUTAM N
ISEN,424,902,2012,Fall,8,16,6,0,0,30,GAUTAM N
ISEN,459,501,2012,Fall,9,0,0,0,0,9,KLUTKE G
ISEN,459,502,2012,Fall,47,2,0,0,0,49,KLUTKE G
ISEN,489,501,2012,Fall,10,5,1,0,1,17,BANERJEE A
ISEN,601,600,2012,Fall,10,6,2,0,0,18,YATES J
ISEN,615,600,2012,Fall,8,13,7,0,0,28,CETINKAYA S
ISEN,616,600,2012,Fall,16,19,0,0,0,35,DING Y
ISEN,620,601,2012,Fall,9,13,12,1,1,36,CURRY G
ISEN,620,602,2012,Fall,10,23,8,0,0,41,BUTENKO S
ISEN,620,700,2012,Fall,2,1,3,0,1,7,CURRY G
ISEN,622,600,2012,Fall,7,18,1,0,0,26,KIANFAR K
ISEN,625,600,2012,Fall,11,15,6,0,1,33,BANERJEE A
ISEN,636,600,2012,Fall,9,3,0,0,1,13,NTAIMO L
ISEN,641,600,2012,Fall,18,7,0,1,0,26,MAYER R
ISEN,661,600,2012,Fall,5,4,2,2,0,13,USTER H
ISEN,667,600,2012,Fall,11,12,4,0,0,27,SMITH D
ISEN,667,700,2012,Fall,6,1,1,0,0,8,SMITH D
ISEN,689,602,2012,Fall,6,5,0,0,0,11,FERRIS T
MEEN,221,501,2012,Fall,16,31,32,9,13,101,FULLERTON T
MEEN,221,502,2012,Fall,8,25,37,28,8,106,SCHNEIDER W
MEEN,221,503,2012,Fall,21,41,32,12,12,118,MCVAY M
MEEN,221,504,2012,Fall,9,26,30,16,9,90,MULIANA H
MEEN,221,505,2012,Fall,19,34,29,19,10,111,MCVAY M
MEEN,222,501,2012,Fall,12,22,19,5,3,61,RADOVIC M
MEEN,222,502,2012,Fall,11,27,16,2,0,56,HARTWIG K
MEEN,222,503,2012,Fall,10,42,29,6,2,89,ZACHARIA N
MEEN,222,504,2012,Fall,7,18,25,9,0,59,GRUNLAN J
MEEN,222,505,2012,Fall,14,18,1,3,2,38,KARAMAN I
MEEN,260,501,2012,Fall,2,12,3,0,0,17,LANGARI G
MEEN,260,502,2012,Fall,1,15,1,1,0,18,LANGARI G
MEEN,260,503,2012,Fall,1,9,6,1,0,17,LANGARI G
MEEN,260,504,2012,Fall,3,13,4,0,0,20,LANGARI G
MEEN,260,505,2012,Fall,3,16,0,0,0,19,LANGARI G
MEEN,260,506,2012,Fall,4,11,3,0,0,18,LANGARI G
MEEN,315,501,2012,Fall,19,27,28,9,5,88,BITTLE J
MEEN,315,502,2012,Fall,27,35,21,5,2,90,PATE M
MEEN,315,503,2012,Fall,13,24,36,14,2,89,JACOBS T
MEEN,333,501,2012,Fall,9,0,0,0,0,9,REINSCHMIDT K
MEEN,333,502,2012,Fall,3,1,1,0,0,5,LEE M
MEEN,333,503,2012,Fall,10,0,0,0,0,10,KIM A
MEEN,344,501,2012,Fall,21,43,20,4,2,90,STAACK D
