Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
PETE,225,504,2013,Fall,6,5,7,2,0,20,NOYNAERT S
PETE,225,505,2013,Fall,11,4,6,0,0,21,NOYNAERT S
PETE,225,506,2013,Fall,9,4,3,2,0,18,NOYNAERT S
PETE,301,501,2013,Fall,19,17,6,2,1,45,MAGGARD J
PETE,301,502,2013,Fall,15,18,4,2,1,40,MAGGARD J
PETE,301,503,2013,Fall,14,10,8,1,0,33,MAGGARD J
PETE,301,504,2013,Fall,12,10,8,3,0,33,MAGGARD J
PETE,310,501,2013,Fall,4,10,4,0,1,19,BARRUFET M
PETE,310,502,2013,Fall,4,6,14,6,1,31,BARRUFET M
PETE,310,503,2013,Fall,6,6,7,0,0,19,BARRUFET M
PETE,310,504,2013,Fall,3,12,12,6,0,33,BARRUFET M
PETE,310,505,2013,Fall,3,8,7,0,1,19,BARRUFET M
PETE,310,506,2013,Fall,4,10,15,2,1,32,BARRUFET M
PETE,310,507,2013,Fall,1,4,5,3,0,13,BARRUFET M
PETE,314,501,2013,Fall,15,14,15,4,0,48,VALKO P
PETE,314,502,2013,Fall,37,23,13,3,3,79,HASAN A
PETE,314,503,2013,Fall,8,11,5,3,1,28,VALKO P
PETE,321,501,2013,Fall,8,10,4,1,0,23,SCHECHTER D
PETE,323,500,2013,Fall,4,9,4,2,0,19,NASRABADI H
PETE,324,501,2013,Fall,7,10,2,1,0,20,MCLEROY P
PETE,325,501,2013,Fall,11,6,0,0,0,17,JOCHEN J
PETE,325,502,2013,Fall,4,4,1,0,0,9,JOCHEN J
PETE,335,500,2013,Fall,147,5,0,0,1,153,RAMADURAI V
PETE,401,501,2013,Fall,15,13,10,4,1,43,MCVAY D
PETE,401,502,2013,Fall,9,21,8,3,1,42,NASRABADI H
PETE,401,503,2013,Fall,25,16,4,0,0,45,GILDIN E
PETE,401,504,2013,Fall,25,19,0,0,0,44,KILLOUGH J
PETE,403,500,2013,Fall,17,17,5,0,0,39,SLIVA C
PETE,403,501,2013,Fall,13,20,3,1,0,37,SLIVA C
PETE,403,502,2013,Fall,5,13,1,0,1,20,SLIVA C
PETE,405,500,2013,Fall,160,14,2,1,1,178,SCHUBERT J
PETE,410,500,2013,Fall,52,28,8,0,0,88,ZHU D
PETE,410,502,2013,Fall,53,24,3,0,1,81,LIN J
PETE,435,500,2013,Fall,166,15,4,1,1,187,ASCHENBECK S
PETE,603,600,2013,Fall,20,13,0,0,0,33,WATTENBARGER R
PETE,606,600,2013,Fall,12,2,1,0,0,15,HASCAKIR B
PETE,608,600,2013,Fall,23,5,1,0,0,29,HEIDARI Z
PETE,608,700,2013,Fall,5,3,3,0,0,11,HEIDARI Z
PETE,612,600,2013,Fall,21,8,2,0,0,31,AYERS W
PETE,612,700,2013,Fall,9,4,0,0,0,13,AYERS W
PETE,619,600,2013,Fall,20,0,0,0,0,20,SCHECHTER D
PETE,620,600,2013,Fall,3,3,0,0,0,6,BLASINGAME T
PETE,621,600,2013,Fall,10,0,0,0,0,10,MCLEROY P
PETE,621,700,2013,Fall,12,3,0,0,0,15,MCLEROY P
PETE,627,600,2013,Fall,14,2,0,0,0,16,TEODORIU C
PETE,627,700,2013,Fall,24,2,0,0,0,26,TEODORIU C
PETE,632,600,2013,Fall,13,1,2,0,0,16,AKKUTLU I
PETE,637,600,2013,Fall,19,2,0,0,0,21,DATTAGUPTA A
PETE,645,600,2013,Fall,13,0,0,0,0,13,KING M
PETE,662,600,2013,Fall,25,5,3,0,0,33,ZHU D
PETE,662,700,2013,Fall,4,3,0,0,0,7,ZHU D
PETE,664,600,2013,Fall,15,4,1,0,0,20,VONEIFF G
PETE,664,700,2013,Fall,12,2,1,0,1,16,VONEIFF G
PETE,665,600,2013,Fall,28,15,0,1,0,44,MCCAIN W
PETE,665,700,2013,Fall,2,11,2,1,0,16,MCCAIN W
PETE,689,603,2013,Fall,8,4,0,0,0,12,DUPRIEST F
