Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
IDIS,664,721,2014,Fall,4,0,1,0,0,5,JENNINGS D
ISEN,101,500,2014,Fall,27,5,1,2,2,37,VAZQUEZ J
ISEN,302,502,2014,Fall,35,17,8,1,1,62,DALAL J
ISEN,302,503,2014,Fall,40,15,7,2,1,65,MEMISOGLU G
ISEN,302,504,2014,Fall,39,22,1,0,0,62,ZHANG Y
ISEN,302,505,2014,Fall,12,29,20,0,0,61,ERTEM O
ISEN,302,506,2014,Fall,36,21,5,0,0,62,WANG Y
ISEN,302,507,2014,Fall,29,21,7,4,1,62,BUCHANAN A
ISEN,303,501,2014,Fall,17,22,17,5,1,62,JOHNSON A
ISEN,303,502,2014,Fall,10,32,14,5,2,63,JOHNSON A
ISEN,314,501,2014,Fall,10,22,18,2,1,53,BENNETT G
ISEN,314,502,2014,Fall,7,15,24,3,0,49,BENNETT G
ISEN,315,501,2014,Fall,6,16,15,5,0,42,CURRY G
ISEN,315,502,2014,Fall,9,21,15,1,0,46,ELWANY A
ISEN,316,501,2014,Fall,7,29,17,6,0,59,WORTMAN M
ISEN,316,502,2014,Fall,9,17,18,4,3,51,WORTMAN M
ISEN,411,500,2014,Fall,26,34,6,0,0,66,SMITH D
ISEN,416,901,2014,Fall,8,11,2,0,0,21,YATES J
ISEN,416,902,2014,Fall,24,30,7,0,0,61,YATES J
ISEN,420,501,2014,Fall,7,28,13,3,4,55,MORENO C
ISEN,420,502,2014,Fall,9,21,10,5,6,51,CURRY G
ISEN,421,500,2014,Fall,6,13,15,0,1,35,KLUTKE G
ISEN,424,901,2014,Fall,15,24,6,3,1,49,FELDMAN R
ISEN,424,902,2014,Fall,15,22,13,2,1,53,GAUTAM N
ISEN,425,500,2014,Fall,8,17,5,0,0,30,BANERJEE A
ISEN,459,501,2014,Fall,39,25,0,0,0,64,MALAVE C
ISEN,489,500,2014,Fall,4,14,4,1,0,23,NTAIMO L
ISEN,608,600,2014,Fall,17,19,0,0,0,36,HU X
ISEN,609,600,2014,Fall,11,40,6,0,0,57,KLUTKE G
ISEN,612,600,2014,Fall,13,2,0,0,0,15,ELWANY A
ISEN,613,600,2014,Fall,27,15,4,0,0,46,BUKKAPATNAM S
ISEN,614,600,2014,Fall,23,17,4,3,0,47,DING Y
ISEN,620,602,2014,Fall,9,24,2,0,0,35,BUTENKO S
ISEN,620,700,2014,Fall,2,5,3,0,0,10,BUTENKO S
ISEN,622,600,2014,Fall,16,17,8,4,0,45,KIANFAR K
ISEN,625,600,2014,Fall,9,10,9,1,0,29,BANERJEE A
ISEN,630,600,2014,Fall,20,25,3,3,0,51,FERRIS T
ISEN,640,600,2014,Fall,29,12,1,0,0,42,NTAIMO L
ISEN,667,600,2014,Fall,29,19,0,0,0,48,SMITH D
ISEN,667,700,2014,Fall,3,3,0,0,0,6,SMITH D
MSEN,601,600,2014,Fall,8,15,4,1,0,28,ZHANG X
MSEN,604,600,2014,Fall,9,8,0,0,0,17,NAUGLE D
MSEN,607,601,2014,Fall,1,5,1,0,0,7,GRUNLAN J
MSEN,640,600,2014,Fall,7,10,0,0,0,17,ARROYAVE R
MSEN,658,600,2014,Fall,4,1,1,0,0,6,RADOVIC M
MSEN,689,600,2014,Fall,4,2,0,0,0,6,SU H
MSEN,689,602,2014,Fall,6,0,0,0,0,6,HOLZENBURG A
MEEN,221,501,2014,Fall,15,23,28,16,2,84,MCVAY M
MEEN,221,502,2014,Fall,21,26,27,9,3,86,SRINIVASA A
MEEN,221,503,2014,Fall,15,39,32,8,2,96,BEHESHTI A
MEEN,221,504,2014,Fall,16,38,26,7,4,91,KIM Y
MEEN,221,505,2014,Fall,16,33,32,9,0,90,BEHESHTI A
MEEN,221,506,2014,Fall,17,41,28,9,1,96,MCVAY M
MEEN,221,507,2014,Fall,23,23,15,12,1,74,CHOWDHURY S
MEEN,222,501,2014,Fall,19,53,15,5,2,94,MONROE J
MEEN,222,502,2014,Fall,11,19,17,8,1,56,SHAMBERGER P
MEEN,222,503,2014,Fall,18,21,40,3,1,83,GRUNLAN J
MEEN,222,505,2014,Fall,26,33,21,6,0,86,LIU L
MEEN,260,501,2014,Fall,7,10,0,0,0,17,HAGLUND J
MEEN,260,502,2014,Fall,8,8,0,0,0,16,HAGLUND J
MEEN,260,503,2014,Fall,10,9,1,0,0,20,HAGLUND J
MEEN,260,504,2014,Fall,7,8,0,0,0,15,HAGLUND J
MEEN,260,505,2014,Fall,7,11,0,0,0,18,HAGLUND J
MEEN,260,506,2014,Fall,4,9,3,0,0,16,KWON Y
MEEN,260,507,2014,Fall,5,4,4,0,0,13,KWON Y
MEEN,260,508,2014,Fall,3,6,1,0,0,10,KWON Y
MEEN,260,510,2014,Fall,0,10,4,0,0,14,KWON Y
MEEN,315,501,2014,Fall,22,30,24,9,5,90,HAGLUND J
MEEN,315,502,2014,Fall,11,26,32,21,4,94,ANNAMALAI K
MEEN,315,503,2014,Fall,11,34,28,11,4,88,DONNELL J
MEEN,315,504,2014,Fall,9,13,4,0,1,27,DUGGLEBY A
MEEN,344,501,2014,Fall,7,43,33,6,1,90,MORRISON G
MEEN,344,502,2014,Fall,9,33,22,5,1,70,LEE S
MEEN,344,503,2014,Fall,7,12,21,2,0,42,HANDLER R
MEEN,345,501,2014,Fall,6,12,0,0,0,18,STAACK D
MEEN,345,502,2014,Fall,3,15,0,0,0,18,STAACK D
MEEN,345,503,2014,Fall,7,10,0,0,0,17,STAACK D
MEEN,345,504,2014,Fall,10,8,0,0,0,18,STAACK D
MEEN,345,505,2014,Fall,14,3,1,0,0,18,STAACK D
MEEN,345,506,2014,Fall,9,6,0,0,0,15,STAACK D
MEEN,345,507,2014,Fall,7,11,0,0,0,18,STAACK D
MEEN,345,508,2014,Fall,3,14,0,0,0,17,STAACK D
MEEN,345,509,2014,Fall,14,2,0,0,0,16,STAACK D
MEEN,357,501,2014,Fall,28,41,17,1,2,89,FREED A
MEEN,357,502,2014,Fall,34,51,7,2,2,96,ALLAIRE D
MEEN,360,901,2014,Fall,24,52,12,2,2,92,TSENN J
MEEN,360,902,2014,Fall,9,31,22,0,0,62,HARTWIG K
MEEN,361,501,2014,Fall,18,4,0,0,0,22,KAYNAK M
MEEN,361,502,2014,Fall,19,3,0,0,0,22,KAYNAK M
MEEN,361,503,2014,Fall,19,0,0,0,0,19,KAYNAK M
MEEN,361,504,2014,Fall,18,3,0,0,0,21,KAYNAK M
MEEN,361,505,2014,Fall,11,6,0,0,1,18,KAYNAK M
MEEN,361,506,2014,Fall,17,5,0,0,0,22,KAYNAK M
MEEN,361,507,2014,Fall,17,2,0,0,1,20,KAYNAK M
MEEN,361,508,2014,Fall,8,0,0,0,0,8,KAYNAK M
MEEN,363,501,2014,Fall,47,34,6,0,0,87,CHILDS D
MEEN,363,502,2014,Fall,9,21,29,0,0,59,SANANDRES L
MEEN,364,501,2014,Fall,7,10,3,0,0,20,HAGLUND J
MEEN,364,502,2014,Fall,9,5,3,0,1,18,HAGLUND J
MEEN,364,503,2014,Fall,6,9,3,1,0,19,HAGLUND J
MEEN,364,504,2014,Fall,4,8,5,0,1,18,MANYAM S
MEEN,364,505,2014,Fall,4,2,7,0,0,13,MANYAM S
MEEN,368,501,2014,Fall,4,6,9,4,2,25,SUH C
MEEN,368,502,2014,Fall,12,37,34,3,0,86,HOGAN H
MEEN,381,501,2014,Fall,19,0,0,0,0,19,JACOBS T
MEEN,381,502,2014,Fall,20,0,0,0,0,20,JACOBS T
MEEN,381,503,2014,Fall,19,0,0,0,0,19,JACOBS T
MEEN,381,504,2014,Fall,20,0,0,0,0,20,JACOBS T
MEEN,381,505,2014,Fall,19,0,0,0,0,19,JACOBS T
MEEN,381,506,2014,Fall,19,0,0,0,0,19,JACOBS T
MEEN,401,501,2014,Fall,7,7,0,0,0,14,AMINI N
MEEN,401,502,2014,Fall,9,0,0,0,0,9,AMINI N
MEEN,401,504,2014,Fall,8,0,0,0,0,8,AMINI N
MEEN,401,505,2014,Fall,12,0,0,0,0,12,AMINI N
MEEN,401,506,2014,Fall,9,3,0,0,0,12,AMINI N
MEEN,401,507,2014,Fall,9,1,0,0,0,10,AMINI N
MEEN,401,508,2014,Fall,9,3,0,0,0,12,AMINI N
MEEN,402,501,2014,Fall,12,5,1,0,0,18,SCHNEIDER W
MEEN,402,502,2014,Fall,8,9,0,0,0,17,SCHNEIDER W
MEEN,402,503,2014,Fall,14,2,1,0,0,17,SCHNEIDER W
MEEN,402,504,2014,Fall,12,4,0,0,0,16,SCHNEIDER W
MEEN,402,505,2014,Fall,8,3,0,0,0,11,SCHNEIDER W
MEEN,404,501,2014,Fall,5,15,1,0,0,21,LALK T
MEEN,404,502,2014,Fall,6,13,1,0,0,20,LALK T
MEEN,404,503,2014,Fall,13,7,1,0,0,21,LALK T
MEEN,404,504,2014,Fall,9,13,0,0,0,22,LALK T
MEEN,404,505,2014,Fall,2,15,0,0,0,17,LALK T
MEEN,404,506,2014,Fall,7,14,1,0,0,22,LALK T
MEEN,408,500,2014,Fall,1,11,3,0,0,15,HUR P
MEEN,421,501,2014,Fall,4,22,38,6,0,70,STRZELEC A
MEEN,421,502,2014,Fall,3,4,7,2,2,18,STRZELEC A
MEEN,431,500,2014,Fall,6,21,13,1,0,41,RATHINAM S
MEEN,433,500,2014,Fall,2,5,1,0,0,8,KIM W
MEEN,437,500,2014,Fall,32,3,1,0,1,37,PATE M
MEEN,441,500,2014,Fall,6,6,3,0,0,15,POLYCARPOU A
MEEN,442,500,2014,Fall,18,18,1,0,0,37,DORON Y
MEEN,458,500,2014,Fall,36,0,0,0,0,36,CREASY T
MEEN,461,501,2014,Fall,10,34,15,3,0,62,WEN S
MEEN,461,502,2014,Fall,8,23,24,10,0,65,MUKHERJEE P
MEEN,464,501,2014,Fall,6,9,1,0,0,16,STAACK D
MEEN,464,502,2014,Fall,1,8,7,0,0,16,STAACK D
MEEN,464,503,2014,Fall,7,8,1,0,0,16,STAACK D
MEEN,464,504,2014,Fall,3,7,5,0,0,15,STAACK D
MEEN,464,505,2014,Fall,3,7,4,1,0,15,STAACK D
MEEN,464,506,2014,Fall,0,8,3,0,0,11,STAACK D
MEEN,464,507,2014,Fall,4,7,2,0,0,13,STAACK D
MEEN,472,500,2014,Fall,9,9,3,0,0,21,PETERSEN E
MEEN,475,501,2014,Fall,19,25,7,0,1,52,LIANG H
MEEN,475,502,2014,Fall,82,15,0,0,0,97,CREASY T
MEEN,477,500,2014,Fall,2,1,2,0,0,5,PARNELL C
MEEN,489,501,2014,Fall,14,6,1,0,0,21,MORENO M
MEEN,603,600,2014,Fall,5,8,8,0,0,21,GOENEZEN S
MEEN,607,600,2014,Fall,4,3,0,1,0,8,GRUNLAN J
MEEN,608,600,2014,Fall,5,4,2,0,0,11,RAJAGOPAL K
MEEN,612,600,2014,Fall,7,1,0,0,0,8,HUR P
MEEN,613,600,2014,Fall,6,7,4,0,0,17,CHILDS D
MEEN,615,600,2014,Fall,11,10,7,0,1,29,JACOBS T
MEEN,618,600,2014,Fall,6,5,2,0,0,13,REDDY J
MEEN,621,600,2014,Fall,4,11,7,1,0,23,SCHOBEIRI T
MEEN,626,601,2014,Fall,13,3,0,0,0,16,SANANDRES L
MEEN,630,600,2014,Fall,22,8,0,0,0,30,LAU S
MEEN,631,600,2014,Fall,8,7,1,0,0,16,YU C
MEEN,634,501,2014,Fall,7,2,1,0,0,10,KIM W
MEEN,636,600,2014,Fall,7,9,0,0,0,16,HANDLER R
MEEN,643,600,2014,Fall,8,4,0,0,0,12,HAN J
MEEN,651,600,2014,Fall,7,20,3,1,1,32,RASMUSSEN B
MEEN,653,600,2014,Fall,17,6,1,0,0,24,MCGUIRE R
MEEN,662,600,2014,Fall,21,0,1,0,0,22,PATE M
MEEN,663,600,2014,Fall,5,5,0,0,1,11,CATON J
MEEN,665,600,2014,Fall,7,4,0,0,0,11,CLARIDGE D
MEEN,667,600,2014,Fall,7,9,0,0,0,16,KIM W
MEEN,672,600,2014,Fall,16,7,0,1,0,24,PALAZZOLO A
MEEN,689,601,2014,Fall,4,2,0,0,0,6,SUH C
MEEN,689,603,2014,Fall,8,2,0,0,0,10,PETERSEN E
NUEN,101,500,2014,Fall,23,9,3,1,2,38,PEDDICORD K
NUEN,101,501,2014,Fall,13,8,0,0,1,22,PEDDICORD K
NUEN,201,501,2014,Fall,24,21,9,0,0,54,SHAO L
NUEN,265,500,2014,Fall,25,14,7,1,5,52,MCDEAVITT S
NUEN,301,500,2014,Fall,5,12,6,0,2,25,ADAMS M
NUEN,301,501,2014,Fall,7,10,9,1,2,29,ADAMS M
NUEN,309,501,2014,Fall,29,16,3,0,0,48,FORD J
NUEN,405,901,2014,Fall,2,6,1,0,0,9,FORD J
NUEN,405,902,2014,Fall,3,5,2,0,0,10,FORD J
NUEN,405,903,2014,Fall,4,4,2,0,0,10,FORD J
NUEN,405,905,2014,Fall,2,3,1,0,0,6,FORD J
NUEN,405,906,2014,Fall,6,3,0,0,1,10,FORD J
NUEN,406,500,2014,Fall,12,16,4,0,1,33,VIEROW K
NUEN,418,500,2014,Fall,9,9,2,1,2,23,RAGUSA J
NUEN,430,500,2014,Fall,6,7,1,0,1,15,MOREL J
NUEN,431,500,2014,Fall,19,0,0,0,0,19,POSTON J
NUEN,475,500,2014,Fall,17,4,2,0,2,25,AKABANI H
NUEN,489,500,2014,Fall,9,0,0,0,0,9,KEE E
NUEN,604,601,2014,Fall,23,6,4,1,0,34,TSVETKOV P
NUEN,605,600,2014,Fall,9,6,0,0,0,15,MARIANNO C
NUEN,605,601,2014,Fall,3,8,2,0,0,13,MARIANNO C
NUEN,605,602,2014,Fall,2,7,0,0,0,9,MARIANNO C
NUEN,610,600,2014,Fall,16,1,0,0,0,17,TSVETKOV P
NUEN,613,600,2014,Fall,5,1,0,0,0,6,AKABANI H
NUEN,615,600,2014,Fall,7,1,0,0,0,8,GUETERSLOH S
NUEN,623,600,2014,Fall,8,0,0,0,0,8,HASSAN Y
NUEN,630,600,2014,Fall,12,1,0,0,0,13,CHIRAYATH S
NUEN,650,600,2014,Fall,21,1,0,0,0,22,CHARLTON W
NUEN,662,600,2014,Fall,11,0,0,0,0,11,SHAO L
NUEN,678,600,2014,Fall,9,0,0,0,0,9,MCDEAVITT S
NUEN,689,600,2014,Fall,11,0,0,0,0,11,KEE E
NUEN,689,601,2014,Fall,8,0,0,0,0,8,AKABANI H
NUEN,689,613,2014,Fall,12,0,0,0,0,12,MCCLARREN R
PETE,225,501,2014,Fall,5,11,2,0,1,19,SCHUBERT J
PETE,225,502,2014,Fall,6,10,3,0,0,19,SCHUBERT J
PETE,225,503,2014,Fall,6,13,0,1,0,20,SCHUBERT J
PETE,225,504,2014,Fall,6,11,2,0,1,20,SCHUBERT J
PETE,225,505,2014,Fall,9,8,3,0,0,20,LIMA H
PETE,225,506,2014,Fall,15,4,1,0,0,20,LIMA H
PETE,225,507,2014,Fall,6,9,2,0,1,18,SCHUBERT J
PETE,225,508,2014,Fall,11,3,3,0,0,17,LIMA H
PETE,301,501,2014,Fall,17,7,2,1,0,27,MAGGARD J
PETE,301,502,2014,Fall,18,11,1,0,0,30,MAGGARD J
PETE,301,503,2014,Fall,18,2,3,0,1,24,LIN J
PETE,301,504,2014,Fall,9,16,3,0,1,29,MAGGARD J
PETE,310,501,2014,Fall,11,5,2,0,0,18,HASCAKIR B
PETE,310,503,2014,Fall,3,10,4,1,0,18,BARRUFET M
PETE,310,504,2014,Fall,5,11,1,3,0,20,BARRUFET M
PETE,310,505,2014,Fall,4,11,3,2,0,20,BARRUFET M
PETE,310,506,2014,Fall,4,5,11,1,0,21,BARRUFET M
PETE,310,507,2014,Fall,8,8,2,1,1,20,HASCAKIR B
PETE,314,501,2014,Fall,7,13,10,2,0,32,VALKO P
PETE,314,502,2014,Fall,25,16,12,3,2,58,HASAN A
PETE,314,503,2014,Fall,13,6,10,2,1,32,VALKO P
PETE,321,501,2014,Fall,23,21,1,0,0,45,KENNEDY W
PETE,323,500,2014,Fall,14,22,5,4,0,45,NASRABADI H
PETE,324,501,2014,Fall,10,23,13,1,0,47,MCLEROY P
PETE,325,501,2014,Fall,20,4,0,0,0,24,HASAN A
PETE,325,502,2014,Fall,13,8,0,0,0,21,HASAN A
PETE,335,500,2014,Fall,71,1,0,1,1,74,ASCHENBECK S
PETE,335,501,2014,Fall,52,5,0,0,1,58,SMITH T
PETE,353,500,2014,Fall,16,9,4,0,1,30,SLIVA C
PETE,353,501,2014,Fall,12,8,3,0,1,24,SLIVA C
PETE,353,502,2014,Fall,9,8,4,1,2,24,SLIVA C
PETE,355,500,2014,Fall,24,39,25,5,1,94,NOYNAERT S
PETE,355,501,2014,Fall,18,26,8,2,0,54,LIMA H
PETE,401,501,2014,Fall,9,19,6,4,0,38,MCVAY D
PETE,401,502,2014,Fall,9,16,7,0,0,32,KIM J
PETE,401,503,2014,Fall,8,23,8,2,0,41,SCHECHTER D
PETE,401,504,2014,Fall,12,20,12,1,0,45,KILLOUGH J
PETE,402,500,2014,Fall,12,12,0,0,0,24,BASTIAN P
PETE,404,500,2014,Fall,37,75,14,0,0,126,KILLOUGH J
PETE,406,500,2014,Fall,4,10,0,0,0,14,DUPRIEST F
PETE,410,500,2014,Fall,46,46,5,1,0,98,ZHU D
PETE,410,501,2014,Fall,31,10,2,0,0,43,LIN J
PETE,416,500,2014,Fall,8,6,0,1,0,15,JOCHEN J
PETE,435,500,2014,Fall,76,2,1,0,0,79,ASCHENBECK S
PETE,435,501,2014,Fall,76,4,1,0,0,81,SMITH T
PETE,485,501,2014,Fall,9,19,6,4,0,38,MCVAY D
PETE,485,502,2014,Fall,9,16,7,0,0,32,KIM J
PETE,485,503,2014,Fall,6,25,8,2,0,41,SCHECHTER D
PETE,485,504,2014,Fall,12,20,12,1,0,45,KILLOUGH J
PETE,608,600,2014,Fall,21,15,3,0,0,39,HEIDARI Z
PETE,612,600,2014,Fall,28,10,0,0,0,38,AYERS W
PETE,612,700,2014,Fall,10,4,1,0,0,15,AYERS W
PETE,612,720,2014,Fall,3,1,2,0,0,6,AYERS W
PETE,620,600,2014,Fall,7,1,0,0,0,8,BLASINGAME T
PETE,622,600,2014,Fall,20,0,0,0,0,20,MCLEROY P
PETE,622,700,2014,Fall,16,0,0,0,0,16,MCLEROY P
PETE,622,720,2014,Fall,6,0,0,0,0,6,MCLEROY P
PETE,627,600,2014,Fall,23,0,0,0,0,23,TEODORIU C
PETE,627,700,2014,Fall,27,0,0,0,0,27,TEODORIU C
PETE,627,720,2014,Fall,7,0,0,0,0,7,TEODORIU C
PETE,630,600,2014,Fall,32,5,0,0,0,37,DATTAGUPTA A
PETE,632,600,2014,Fall,12,4,0,0,0,16,AKKUTLU I
PETE,635,600,2014,Fall,15,1,1,0,0,17,SCHUBERT J
PETE,635,700,2014,Fall,17,0,0,0,2,19,SCHUBERT J
PETE,641,600,2014,Fall,7,0,0,0,0,7,MORIDIS G
PETE,645,600,2014,Fall,12,3,0,0,0,15,KING M
PETE,657,600,2014,Fall,13,3,0,0,0,16,SARIN V
PETE,662,600,2014,Fall,37,3,1,0,0,41,LIANG J
PETE,662,700,2014,Fall,11,3,0,0,0,14,LIANG J
PETE,664,600,2014,Fall,21,6,2,0,0,29,VONEIFF G
PETE,664,700,2014,Fall,14,6,0,0,0,20,VONEIFF G
PETE,665,600,2014,Fall,26,8,0,0,0,34,MAGGARD J
PETE,665,700,2014,Fall,8,4,1,0,0,13,MAGGARD J
PETE,689,601,2014,Fall,17,3,0,0,0,20,NASRABADI H
