Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
CSCE,689,601,2014,Spring,9,0,0,0,0,9,STOLERU R
CSCE,689,602,2014,Spring,6,4,1,0,0,11,KIM E
ECEN,214,200,2014,Spring,9,4,0,0,0,13,MILLER S
ECEN,214,501,2014,Spring,7,6,2,0,0,15,MILLER S
ECEN,214,502,2014,Spring,3,5,3,1,0,12,MILLER S
ECEN,214,503,2014,Spring,1,11,3,1,0,16,MILLER S
ECEN,214,504,2014,Spring,7,2,7,0,0,16,RAHIMIAN M
ECEN,214,505,2014,Spring,5,7,3,0,0,15,RAHIMIAN M
ECEN,214,506,2014,Spring,5,4,6,0,0,15,RAHIMIAN M
ECEN,214,507,2014,Spring,5,7,2,1,1,16,RAHIMIAN M
ECEN,214,508,2014,Spring,4,6,5,0,0,15,RAHIMIAN M
ECEN,214,509,2014,Spring,4,6,6,0,0,16,RAHIMIAN M
ECEN,214,510,2014,Spring,2,6,4,1,0,13,RAHIMIAN M
ECEN,215,506,2014,Spring,3,9,1,0,0,13,TYLER J
ECEN,215,507,2014,Spring,5,6,2,1,0,14,TYLER J
ECEN,215,508,2014,Spring,5,8,1,0,0,14,TYLER J
ECEN,215,509,2014,Spring,2,9,3,1,0,15,TYLER J
ECEN,215,510,2014,Spring,4,6,3,2,0,15,TYLER J
ECEN,215,511,2014,Spring,4,1,4,0,0,9,STYBLINSKI B
ECEN,215,512,2014,Spring,9,4,2,0,0,15,STYBLINSKI B
ECEN,215,513,2014,Spring,3,2,1,0,0,6,STYBLINSKI B
ECEN,215,514,2014,Spring,6,2,3,0,0,11,STYBLINSKI B
ECEN,215,515,2014,Spring,5,2,5,0,0,12,STYBLINSKI B
ECEN,215,516,2014,Spring,7,4,1,0,0,12,STYBLINSKI B
ECEN,215,517,2014,Spring,5,5,2,0,0,12,STYBLINSKI B
ECEN,215,518,2014,Spring,5,5,4,0,0,14,STYBLINSKI B
ECEN,215,521,2014,Spring,3,1,2,0,0,6,STYBLINSKI B
ECEN,215,523,2014,Spring,7,5,3,1,0,16,RAHIMIAN M
ECEN,215,524,2014,Spring,6,6,2,1,0,15,RAHIMIAN M
ECEN,215,525,2014,Spring,3,8,2,0,0,13,RAHIMIAN M
ECEN,215,526,2014,Spring,5,8,2,0,0,15,RAHIMIAN M
ECEN,215,527,2014,Spring,5,6,3,0,0,14,RAHIMIAN M
ECEN,215,528,2014,Spring,2,7,4,0,0,13,TYLER J
ECEN,215,529,2014,Spring,8,6,1,0,0,15,TYLER J
ECEN,215,530,2014,Spring,3,8,4,0,0,15,TYLER J
ECEN,215,531,2014,Spring,5,8,2,0,0,15,TYLER J
ECEN,215,532,2014,Spring,3,7,4,0,0,14,TYLER J
ECEN,248,501,2014,Spring,1,4,0,0,0,5,SPRINTSON A
ECEN,248,502,2014,Spring,6,8,2,0,0,16,SPRINTSON A
ECEN,248,503,2014,Spring,1,6,2,0,1,10,SPRINTSON A
ECEN,248,504,2014,Spring,1,3,3,0,0,7,LU M
ECEN,248,505,2014,Spring,3,6,4,3,0,16,LU M
ECEN,248,506,2014,Spring,1,8,3,1,0,13,LU M
ECEN,248,507,2014,Spring,10,2,1,0,0,13,ZHANG X
ECEN,248,508,2014,Spring,12,3,0,0,0,15,ZHANG X
ECEN,248,509,2014,Spring,8,4,1,0,0,13,ZHANG X
ECEN,303,501,2014,Spring,10,15,16,1,0,42,SAVARI S
ECEN,303,502,2014,Spring,14,21,18,3,1,57,YOON B
ECEN,314,501,2014,Spring,11,12,11,1,0,35,NARAYANAN K
ECEN,314,502,2014,Spring,15,19,18,4,1,57,JI J
ECEN,322,501,2014,Spring,9,8,11,4,1,33,NEVELS R
ECEN,322,502,2014,Spring,7,12,15,7,1,42,SUNDQVIST K
ECEN,322,503,2014,Spring,6,5,9,5,2,27,SUNDQVIST K
ECEN,325,500,2014,Spring,7,5,0,0,0,12,PALERMO S
ECEN,325,501,2014,Spring,10,4,0,0,0,14,HOYOS S
ECEN,325,502,2014,Spring,7,3,1,2,0,13,HOYOS S
ECEN,325,503,2014,Spring,6,8,2,0,0,16,PALERMO S
ECEN,325,504,2014,Spring,8,6,2,0,0,16,PALERMO S
ECEN,325,505,2014,Spring,7,8,0,0,0,15,PALERMO S
ECEN,325,506,2014,Spring,6,7,3,0,0,16,PALERMO S
ECEN,325,507,2014,Spring,6,2,1,0,1,10,HOYOS S
ECEN,325,508,2014,Spring,8,5,1,0,0,14,HOYOS S
ECEN,326,501,2014,Spring,2,5,2,1,0,10,ENTESARI K
ECEN,326,502,2014,Spring,5,4,5,0,0,14,ENTESARI K
ECEN,350,501,2014,Spring,5,9,1,0,1,16,GRATZ P
ECEN,350,502,2014,Spring,7,6,1,1,0,15,GRATZ P
ECEN,350,503,2014,Spring,7,4,3,1,0,15,GRATZ P
ECEN,350,504,2014,Spring,3,2,6,2,0,13,ANNAPAREDDY N
ECEN,350,505,2014,Spring,4,4,5,1,0,14,ANNAPAREDDY N
ECEN,350,506,2014,Spring,6,6,2,1,0,15,ANNAPAREDDY N
ECEN,350,507,2014,Spring,5,6,4,0,0,15,ANNAPAREDDY N
ECEN,350,508,2014,Spring,7,6,3,0,0,16,GRATZ P
ECEN,350,509,2014,Spring,0,6,4,0,0,10,ANNAPAREDDY N
ECEN,370,501,2014,Spring,10,22,11,1,0,44,ZOU J
ECEN,370,502,2014,Spring,9,15,8,4,2,38,EKNOYAN O
ECEN,403,901,2014,Spring,12,11,5,0,0,28,VILLAREAL S
ECEN,403,902,2014,Spring,18,13,2,0,0,33,VILLAREAL S
ECEN,403,903,2014,Spring,10,9,0,0,0,19,VILLAREAL S
ECEN,404,500,2014,Spring,18,11,4,1,0,34,CHOI S
ECEN,404,501,2014,Spring,23,14,2,1,0,40,VILLAREAL S
ECEN,404,502,2014,Spring,14,5,1,0,0,20,VILLAREAL S
ECEN,411,502,2014,Spring,3,2,0,0,0,5,WRIGHT S
ECEN,411,503,2014,Spring,0,3,1,1,0,5,WRIGHT S
ECEN,411,504,2014,Spring,2,3,0,1,0,6,WRIGHT S
ECEN,411,505,2014,Spring,1,3,2,0,0,6,WRIGHT S
ECEN,412,500,2014,Spring,19,22,8,0,0,49,RIGHETTI R
ECEN,415,500,2014,Spring,6,14,7,1,0,28,XIE L
ECEN,420,501,2014,Spring,21,18,3,4,1,47,DATTA A
ECEN,422,501,2014,Spring,20,0,0,0,0,20,BHATTACHARYYA S
ECEN,441,501,2014,Spring,3,6,1,0,0,10,EHSANI M
ECEN,441,502,2014,Spring,3,7,0,0,0,10,EHSANI M
ECEN,441,503,2014,Spring,3,5,1,0,0,9,EHSANI M
ECEN,441,504,2014,Spring,1,6,2,1,0,10,EHSANI M
ECEN,441,505,2014,Spring,3,7,0,0,0,10,EHSANI M
ECEN,442,501,2014,Spring,9,1,0,0,0,10,TOLIYAT H
ECEN,442,502,2014,Spring,2,5,2,0,0,9,TOLIYAT H
ECEN,442,503,2014,Spring,7,1,0,0,0,8,TOLIYAT H
ECEN,442,504,2014,Spring,6,2,2,0,0,10,TOLIYAT H
ECEN,442,505,2014,Spring,4,6,0,0,0,10,TOLIYAT H
ECEN,442,506,2014,Spring,5,3,1,0,0,9,TOLIYAT H
ECEN,442,507,2014,Spring,6,3,1,0,0,10,TOLIYAT H
ECEN,442,508,2014,Spring,3,7,0,0,0,10,TOLIYAT H
ECEN,444,500,2014,Spring,4,7,8,9,0,28,XIONG Z
ECEN,445,500,2014,Spring,7,6,5,6,2,26,MICHALSKI K
ECEN,449,501,2014,Spring,3,7,3,2,0,15,KHATRI S
ECEN,449,502,2014,Spring,5,7,5,0,0,17,KHATRI S
ECEN,449,503,2014,Spring,1,8,4,1,0,14,KHATRI S
ECEN,449,504,2014,Spring,3,6,3,0,1,13,KHATRI S
ECEN,453,500,2014,Spring,7,15,6,0,0,28,CHANG K
ECEN,454,501,2014,Spring,7,6,3,0,0,16,LI P
ECEN,454,502,2014,Spring,10,7,1,0,0,18,LI P
ECEN,454,503,2014,Spring,3,9,4,0,0,16,LI P
ECEN,454,504,2014,Spring,3,7,3,0,0,13,LI P
ECEN,454,505,2014,Spring,9,3,0,0,0,12,CHOI S
ECEN,454,506,2014,Spring,3,4,0,0,0,7,CHOI S
ECEN,454,507,2014,Spring,4,5,2,0,0,11,CHOI S
ECEN,454,508,2014,Spring,4,3,3,0,1,11,CHOI S
ECEN,455,500,2014,Spring,6,10,2,0,1,19,SAVARI S
ECEN,459,501,2014,Spring,5,3,1,0,0,9,HUANG G
ECEN,459,502,2014,Spring,0,11,0,0,0,11,HUANG G
ECEN,459,503,2014,Spring,3,8,1,0,0,12,HUANG G
ECEN,459,504,2014,Spring,2,8,2,0,0,12,HUANG G
ECEN,459,505,2014,Spring,3,7,2,0,0,12,HUANG G
ECEN,462,500,2014,Spring,9,11,8,1,0,29,EKNOYAN O
ECEN,468,501,2014,Spring,7,7,0,0,0,14,HU J
ECEN,468,502,2014,Spring,11,5,0,0,0,16,HU J
ECEN,468,503,2014,Spring,8,5,1,0,0,14,HU J
ECEN,485,558,2014,Spring,5,0,0,0,0,5,VILLAREAL S
ECEN,485,563,2014,Spring,5,0,0,0,0,5,HUFF G
ECEN,489,510,2014,Spring,3,3,1,0,0,7,YU P
ECEN,489,511,2014,Spring,5,2,2,0,0,9,BRAGA N
ECEN,610,600,2014,Spring,18,12,0,0,0,30,HOYOS S
ECEN,617,600,2014,Spring,12,1,0,0,0,13,JI J
ECEN,619,600,2014,Spring,56,10,0,0,0,66,ZHANG X
ECEN,625,600,2014,Spring,5,3,0,0,0,8,ENTESARI K
ECEN,628,600,2014,Spring,23,1,0,0,0,24,BHATTACHARYYA S
ECEN,630,600,2014,Spring,34,11,2,0,0,47,EHSANI M
ECEN,639,600,2014,Spring,8,5,1,0,0,14,CHANG K
ECEN,644,600,2014,Spring,11,8,0,0,0,19,SERPEDIN E
ECEN,647,600,2014,Spring,14,0,0,0,0,14,LIU T
ECEN,649,600,2014,Spring,25,7,2,0,0,34,BRAGA N
ECEN,655,600,2014,Spring,9,1,0,0,0,10,PFISTER H
ECEN,658,600,2014,Spring,28,1,0,0,0,29,KISH L
ECEN,660,600,2014,Spring,7,0,0,0,0,7,HAN A
ECEN,662,600,2014,Spring,16,2,0,0,0,18,SERPEDIN E
ECEN,671,600,2014,Spring,12,4,0,0,0,16,HARRIS H
ECEN,679,600,2014,Spring,8,4,2,0,0,14,KEZUNOVIC M
ECEN,683,600,2014,Spring,6,12,2,0,0,20,MILLER S
ECEN,687,600,2014,Spring,34,12,0,0,0,46,HU J
ECEN,689,600,2014,Spring,8,1,0,0,0,9,HOU I
ECEN,689,610,2014,Spring,9,0,0,0,0,9,KAMEOKA J
ECEN,689,611,2014,Spring,13,4,0,0,0,17,QIAN X
ECEN,689,612,2014,Spring,12,3,0,0,0,15,YU P
ECEN,689,615,2014,Spring,9,3,1,0,0,13,XIE L
ECEN,694,600,2014,Spring,18,0,0,0,0,18,KAMEOKA J
ECEN,712,600,2014,Spring,21,1,0,0,0,22,BALOG R
ECEN,720,600,2014,Spring,23,10,0,0,0,33,PALERMO S
ECEN,750,600,2014,Spring,11,5,0,0,0,16,SHAKKOTTAI S
ECEN,751,600,2014,Spring,9,3,1,0,0,13,LI P
ECEN,773,600,2014,Spring,12,0,0,0,0,12,SU C
ENDG,105,502,2014,Spring,10,23,5,0,0,38,HUTCHINSON R
ENDG,105,503,2014,Spring,11,27,2,0,0,40,OTEY J
ENDG,105,504,2014,Spring,4,28,6,0,0,38,HUTCHINSON R
ENDG,105,505,2014,Spring,16,21,1,0,0,38,OTEY J
ENDG,105,506,2014,Spring,12,14,12,2,0,40,SCHREUDERS P
ENDG,407,501,2014,Spring,12,25,2,0,0,39,OTEY J
ENDG,407,502,2014,Spring,9,23,4,0,0,36,OTEY J
ENTC,151,501,2014,Spring,12,1,0,1,0,14,ZOGHI B
ENTC,151,502,2014,Spring,10,4,0,0,0,14,ZOGHI B
ENTC,151,503,2014,Spring,13,0,0,0,0,13,ZOGHI B
ENTC,181,501,2014,Spring,2,0,7,5,2,16,HUNG N
ENTC,181,502,2014,Spring,2,5,3,3,2,15,HUNG N
ENTC,181,503,2014,Spring,1,11,4,0,0,16,HUNG N
ENTC,181,504,2014,Spring,7,3,3,2,1,16,HUNG N
ENTC,181,505,2014,Spring,2,5,8,1,0,16,HUNG N
ENTC,181,506,2014,Spring,8,3,4,0,1,16,HUNG N
ENTC,181,507,2014,Spring,6,2,6,2,0,16,HUNG N
ENTC,181,508,2014,Spring,2,9,4,0,1,16,HUNG N
ENTC,181,509,2014,Spring,1,6,7,1,1,16,HUNG N
ENTC,181,510,2014,Spring,3,6,4,2,0,15,HUNG N
ENTC,181,511,2014,Spring,1,10,3,2,0,16,HUNG N
ENTC,181,512,2014,Spring,3,7,5,1,0,16,HUNG N
ENTC,181,513,2014,Spring,2,7,4,3,0,16,HUNG N
ENTC,181,514,2014,Spring,5,6,5,0,0,16,HUNG N
ENTC,181,515,2014,Spring,1,4,6,4,0,15,HUNG N
ENTC,206,501,2014,Spring,2,8,5,2,0,17,FANG G
ENTC,206,502,2014,Spring,0,11,5,1,0,17,FANG G
ENTC,206,503,2014,Spring,3,9,3,2,0,17,FANG G
ENTC,206,504,2014,Spring,4,7,6,0,0,17,FANG G
ENTC,206,505,2014,Spring,6,5,6,0,0,17,FANG G
ENTC,206,506,2014,Spring,7,4,6,0,0,17,FANG G
ENTC,206,507,2014,Spring,3,8,4,1,1,17,FANG G
ENTC,206,508,2014,Spring,8,5,3,0,0,16,FANG G
ENTC,207,501,2014,Spring,1,5,8,1,1,16,PRICE A
ENTC,207,502,2014,Spring,3,6,4,0,1,14,PRICE A
ENTC,207,503,2014,Spring,1,11,3,1,0,16,PRICE A
ENTC,207,504,2014,Spring,0,3,8,1,1,13,PRICE A
ENTC,207,505,2014,Spring,0,10,4,2,0,16,PRICE A
ENTC,207,506,2014,Spring,4,5,5,2,0,16,PRICE A
ENTC,207,508,2014,Spring,1,9,4,2,0,16,PRICE A
ENTC,210,501,2014,Spring,8,5,2,1,1,17,KARIMI R
ENTC,210,502,2014,Spring,4,5,3,2,3,17,KARIMI R
ENTC,211,501,2014,Spring,3,6,2,0,0,11,ZHAN W
ENTC,211,502,2014,Spring,8,4,2,0,0,14,ZHAN W
ENTC,219,501,2014,Spring,2,12,4,0,2,20,MORGAN J
ENTC,219,503,2014,Spring,5,6,5,0,2,18,MORGAN J
ENTC,269,501,2014,Spring,5,7,3,0,0,15,BURKE A
ENTC,269,503,2014,Spring,4,5,4,0,0,13,BURKE A
ENTC,275,500,2014,Spring,12,16,18,2,2,50,KUTTOLAMADOM M
ENTC,281,501,2014,Spring,3,8,5,0,1,17,MCDANIELS L
ENTC,281,502,2014,Spring,2,10,4,0,0,16,MCDANIELS L
ENTC,281,503,2014,Spring,3,11,1,0,0,15,MCDANIELS L
ENTC,303,501,2014,Spring,4,6,2,0,1,13,ALVARADO J
ENTC,303,502,2014,Spring,7,4,1,1,0,13,ALVARADO J
ENTC,303,503,2014,Spring,5,4,2,1,1,13,ALVARADO J
ENTC,313,501,2014,Spring,3,8,2,0,1,14,PRICE A
ENTC,313,502,2014,Spring,2,5,2,1,0,10,PRICE A
ENTC,315,502,2014,Spring,5,7,2,1,0,15,GOULART A
ENTC,315,503,2014,Spring,3,9,3,1,0,16,GOULART A
ENTC,320,501,2014,Spring,1,11,3,0,0,15,MCDANIELS L
ENTC,320,502,2014,Spring,5,9,1,1,0,16,MCDANIELS L
ENTC,320,503,2014,Spring,7,7,1,0,0,15,MCDANIELS L
ENTC,329,501,2014,Spring,4,9,3,0,0,16,ZHAN W
ENTC,333,501,2014,Spring,7,3,0,0,0,10,LEONARD M
ENTC,333,502,2014,Spring,2,7,0,0,0,9,LEONARD M
ENTC,349,502,2014,Spring,3,3,4,0,0,10,SUN G
ENTC,349,503,2014,Spring,2,7,0,0,0,9,SUN G
ENTC,350,501,2014,Spring,4,5,5,2,0,16,RASHIDI N
ENTC,352,501,2014,Spring,0,6,4,0,0,10,FINK R
ENTC,352,502,2014,Spring,3,9,2,0,0,14,FINK R
ENTC,359,501,2014,Spring,1,9,4,0,0,14,PORTER J
ENTC,359,502,2014,Spring,5,5,4,0,0,14,PORTER J
ENTC,361,501,2014,Spring,5,4,5,1,0,15,JOHNSON M
ENTC,361,502,2014,Spring,4,9,4,0,0,17,JOHNSON M
ENTC,361,503,2014,Spring,2,11,3,0,0,16,JOHNSON M
ENTC,363,500,2014,Spring,3,23,14,2,1,43,WANG J
ENTC,369,501,2014,Spring,4,6,2,1,0,13,SUN G
ENTC,369,502,2014,Spring,3,6,6,1,0,16,SUN G
ENTC,370,501,2014,Spring,7,7,2,0,0,16,ALVARADO J
ENTC,370,502,2014,Spring,10,2,4,0,0,16,ALVARADO J
ENTC,370,503,2014,Spring,5,7,4,0,0,16,ALVARADO J
ENTC,376,501,2014,Spring,4,6,4,0,1,15,WANG J
ENTC,376,502,2014,Spring,2,4,5,2,0,13,WANG J
ENTC,376,503,2014,Spring,0,6,5,0,0,11,WANG J
ENTC,376,504,2014,Spring,3,2,4,0,2,11,WANG J
ENTC,376,505,2014,Spring,1,2,3,0,1,7,WANG J
ENTC,380,501,2014,Spring,1,12,3,0,0,16,MCDANIELS L
ENTC,380,502,2014,Spring,4,9,1,0,1,15,MCDANIELS L
ENTC,380,503,2014,Spring,2,6,7,0,0,15,MCDANIELS L
ENTC,383,501,2014,Spring,2,4,6,1,0,13,HSIEH S
ENTC,383,502,2014,Spring,1,8,2,2,0,13,HSIEH S
ENTC,383,503,2014,Spring,0,10,2,1,0,13,HSIEH S
ENTC,402,501,2014,Spring,1,8,4,0,0,13,FANG G
ENTC,402,502,2014,Spring,2,9,2,0,0,13,FANG G
ENTC,402,503,2014,Spring,3,5,5,0,0,13,FANG G
ENTC,410,501,2014,Spring,1,8,3,1,0,13,HSIEH S
ENTC,410,502,2014,Spring,4,7,2,0,0,13,HSIEH S
ENTC,410,503,2014,Spring,3,8,2,0,0,13,HSIEH S
ENTC,412,501,2014,Spring,4,5,7,0,0,16,LEON V
ENTC,412,502,2014,Spring,1,8,5,0,0,14,LEON V
ENTC,412,503,2014,Spring,4,5,3,0,0,12,LEON V
ENTC,418,501,2014,Spring,6,8,1,0,0,15,HUNG N
ENTC,419,900,2014,Spring,7,7,4,0,0,18,MORGAN J
ENTC,420,500,2014,Spring,12,0,0,0,0,12,MORGAN J
ENTC,422,900,2014,Spring,30,13,0,0,0,43,JOHNSON M
ENTC,429,500,2014,Spring,27,10,0,0,0,37,MCDANIELS L
ENTC,452,501,2014,Spring,4,3,3,0,0,10,FINK R
ENTC,452,502,2014,Spring,7,3,2,0,0,12,FINK R
ENTC,455,501,2014,Spring,4,11,0,0,0,15,GOULART A
ENTC,455,502,2014,Spring,5,7,3,0,0,15,GOULART A
ENTC,462,501,2014,Spring,7,8,0,0,0,15,ZOGHI B
ENTC,462,502,2014,Spring,3,8,4,0,0,15,ZOGHI B
ENTC,463,500,2014,Spring,13,28,3,1,1,46,KUTTOLAMADOM M
ENTC,489,500,2014,Spring,3,5,11,1,0,20,PORTER J
IDIS,240,501,2014,Spring,21,26,4,0,1,52,VESTAL E
IDIS,240,502,2014,Spring,21,23,5,0,0,49,VESTAL E
IDIS,300,501,2014,Spring,1,12,5,0,0,18,LORENZO R
IDIS,300,502,2014,Spring,4,6,9,0,0,19,LORENZO R
IDIS,300,503,2014,Spring,4,10,5,0,0,19,LORENZO R
IDIS,300,504,2014,Spring,3,10,7,0,0,20,LORENZO R
IDIS,300,505,2014,Spring,2,8,9,0,0,19,LORENZO R
IDIS,300,506,2014,Spring,4,9,7,0,0,20,LORENZO R
IDIS,303,901,2014,Spring,1,11,3,0,0,15,GOLLA M
IDIS,303,902,2014,Spring,0,6,8,0,0,14,GOLLA M
IDIS,303,903,2014,Spring,0,7,2,0,0,9,GOLLA M
IDIS,303,904,2014,Spring,2,12,1,1,0,16,GOLLA M
IDIS,303,905,2014,Spring,0,5,7,2,0,14,GOLLA M
IDIS,303,906,2014,Spring,0,7,8,1,0,16,GOLLA M
IDIS,330,930,2014,Spring,31,20,1,0,0,52,CLARK N
IDIS,330,931,2014,Spring,38,13,1,0,0,52,CLARK N
IDIS,340,501,2014,Spring,15,27,1,0,0,43,VESTAL E
IDIS,340,502,2014,Spring,19,32,0,0,0,51,VESTAL E
IDIS,343,501,2014,Spring,8,36,5,0,1,50,CAPAR I
IDIS,343,502,2014,Spring,10,31,7,1,0,49,CAPAR I
IDIS,344,501,2014,Spring,2,9,6,0,0,17,VANAJAKUMARI M
IDIS,344,502,2014,Spring,1,8,1,0,0,10,VANAJAKUMARI M
IDIS,344,503,2014,Spring,5,18,14,0,0,37,VANAJAKUMARI M
IDIS,344,504,2014,Spring,4,11,2,0,0,17,VANAJAKUMARI M
IDIS,400,501,2014,Spring,1,9,4,0,0,14,LORENZO R
IDIS,400,502,2014,Spring,2,4,2,0,0,8,LORENZO R
IDIS,400,503,2014,Spring,2,5,6,0,0,13,LORENZO R
IDIS,400,505,2014,Spring,4,8,2,0,0,14,LORENZO R
IDIS,400,506,2014,Spring,3,10,2,0,0,15,LORENZO R
IDIS,403,901,2014,Spring,1,8,4,0,0,13,GOLLA M
IDIS,403,902,2014,Spring,1,12,3,0,0,16,GOLLA M
IDIS,403,903,2014,Spring,0,10,5,0,0,15,GOLLA M
IDIS,403,904,2014,Spring,6,7,3,0,0,16,GOLLA M
IDIS,403,905,2014,Spring,1,7,7,0,0,15,GOLLA M
IDIS,403,906,2014,Spring,0,9,5,0,0,14,GOLLA M
IDIS,424,501,2014,Spring,9,12,12,1,0,34,RANA K
IDIS,424,502,2014,Spring,22,14,14,1,0,51,RANA K
IDIS,434,501,2014,Spring,9,12,9,0,0,30,RANA K
IDIS,434,502,2014,Spring,10,20,19,2,1,52,RANA K
IDIS,444,501,2014,Spring,27,5,0,0,0,32,CLARK N
IDIS,444,502,2014,Spring,43,5,0,0,0,48,CLARK N
IDIS,464,501,2014,Spring,10,27,10,0,0,47,JOHNSON J
IDIS,464,502,2014,Spring,14,17,13,0,0,44,JOHNSON J
IDIS,489,501,2014,Spring,21,18,2,0,0,41,JOHNSON M
IDIS,489,502,2014,Spring,20,31,5,1,0,57,JOHNSON M
IDIS,622,700,2014,Spring,25,1,0,0,0,26,LAWRENCE F
IDIS,622,720,2014,Spring,7,2,0,0,0,9,VANAJAKUMARI M
IDIS,634,700,2014,Spring,23,8,5,0,0,36,NEPAL B
IDIS,634,720,2014,Spring,12,3,1,0,0,16,NEPAL B
IDIS,644,700,2014,Spring,29,7,1,0,0,37,NATARAJARATHINAM M
IDIS,644,720,2014,Spring,16,0,0,0,0,16,NATARAJARATHINAM M
IDIS,674,700,2014,Spring,23,1,2,0,0,26,JENNINGS D
IDIS,674,720,2014,Spring,7,0,2,0,0,9,JENNINGS D
ISEN,101,500,2014,Spring,31,7,4,0,1,43,VAZQUEZ J
ISEN,302,501,2014,Spring,37,20,9,0,2,68,WANG Y
ISEN,302,502,2014,Spring,38,24,9,3,0,74,HWANG S
ISEN,302,503,2014,Spring,38,17,5,0,1,61,HAN X
ISEN,302,504,2014,Spring,39,18,11,1,1,70,BUCHANAN A
ISEN,302,505,2014,Spring,29,33,4,0,3,69,WEI B
ISEN,302,506,2014,Spring,11,16,18,7,3,55,WANG Y
ISEN,303,500,2014,Spring,8,21,19,10,3,61,WANG Y
ISEN,303,502,2014,Spring,14,27,12,2,1,56,BUTENKO S
ISEN,314,501,2014,Spring,10,7,10,4,2,33,BENNETT G
ISEN,314,502,2014,Spring,7,23,20,0,1,51,BENNETT G
ISEN,315,500,2014,Spring,24,24,11,0,0,59,ELWANY A
ISEN,315,502,2014,Spring,12,10,2,0,1,25,GRAUL M
ISEN,316,500,2014,Spring,5,6,12,1,3,27,CURRY G
ISEN,316,502,2014,Spring,16,11,12,1,3,43,CURRY G
ISEN,411,502,2014,Spring,21,28,7,0,0,56,SMITH D
ISEN,416,901,2014,Spring,15,14,1,0,0,30,NTAIMO L
ISEN,416,902,2014,Spring,21,14,0,0,0,35,NTAIMO L
ISEN,420,500,2014,Spring,9,10,17,7,3,46,PHILLIPS D
ISEN,420,502,2014,Spring,17,17,18,2,0,54,BUTENKO S
ISEN,424,901,2014,Spring,10,23,19,3,2,57,BANERJEE A
ISEN,424,902,2014,Spring,18,19,10,2,0,49,FELDMAN R
ISEN,430,500,2014,Spring,8,26,20,0,0,54,KOPPA R
ISEN,459,501,2014,Spring,50,3,0,0,0,53,MALAVE C
ISEN,459,502,2014,Spring,23,6,0,0,0,29,MALAVE C
ISEN,489,501,2014,Spring,10,1,0,0,0,11,WORTMAN M
ISEN,601,600,2014,Spring,36,15,0,0,0,51,YATES J
ISEN,602,600,2014,Spring,9,3,0,0,0,12,WORTMAN M
ISEN,609,600,2014,Spring,32,15,2,0,0,49,FELDMAN R
ISEN,609,602,2014,Spring,10,14,2,3,0,29,WORTMAN M
ISEN,609,700,2014,Spring,3,3,1,0,0,7,FELDMAN R
ISEN,614,600,2014,Spring,9,6,0,0,0,15,DING Y
ISEN,615,600,2014,Spring,10,5,0,0,0,15,CETINKAYA S
ISEN,623,600,2014,Spring,7,4,4,0,0,15,MORENO C
ISEN,630,600,2014,Spring,19,10,3,0,0,32,FERRIS T
ISEN,630,700,2014,Spring,1,5,1,0,0,7,FERRIS T
ISEN,635,600,2014,Spring,6,6,0,0,0,12,FERRIS T
ISEN,645,600,2014,Spring,34,8,1,0,0,43,PHILLIPS D
ISEN,661,600,2014,Spring,6,4,1,0,0,11,USTER H
ISEN,668,600,2014,Spring,11,2,0,0,0,13,KIANFAR K
ISEN,669,600,2014,Spring,7,1,0,0,0,8,SMITH D
ISEN,689,600,2014,Spring,11,8,0,2,1,22,AVNET M
ISEN,689,700,2014,Spring,1,3,1,0,0,5,AVNET M
MSEN,601,600,2014,Spring,13,9,1,1,3,27,RADOVIC M
MSEN,602,600,2014,Spring,3,4,1,0,0,8,ROSHCHIN I
MSEN,603,600,2014,Spring,9,5,0,0,0,14,CHENG Z
MSEN,670,600,2014,Spring,9,0,0,0,0,9,CAGIN T
MSEN,689,600,2014,Spring,5,2,0,0,0,7,TALREJA R
MSEN,689,601,2014,Spring,5,0,0,0,0,5,ARROYAVE R
MSEN,689,603,2014,Spring,12,3,0,0,0,15,LIU L
MEEN,221,501,2014,Spring,15,30,24,18,5,92,SRINIVASA A
MEEN,221,502,2014,Spring,17,34,25,12,0,88,CHOWDHURY S
MEEN,221,503,2014,Spring,20,28,29,6,2,85,MCVAY M
MEEN,221,504,2014,Spring,10,35,20,15,8,88,MCVAY M
MEEN,222,501,2014,Spring,13,26,18,10,0,67,HARTWIG K
MEEN,222,502,2014,Spring,14,6,24,5,0,49,SHAMBERGER P
MEEN,222,503,2014,Spring,7,17,8,1,1,34,MONROE J
MEEN,222,505,2014,Spring,35,24,15,1,3,78,MA J
MEEN,260,501,2014,Spring,1,8,1,0,0,10,BITTLE J
MEEN,260,502,2014,Spring,3,12,2,0,0,17,BITTLE J
MEEN,260,503,2014,Spring,1,15,2,0,0,18,BITTLE J
MEEN,260,504,2014,Spring,7,9,1,0,0,17,BITTLE J
MEEN,260,505,2014,Spring,1,9,5,0,0,15,BITTLE J
MEEN,260,506,2014,Spring,5,10,3,0,0,18,HAGLUND J
MEEN,260,507,2014,Spring,9,7,2,0,0,18,HAGLUND J
MEEN,260,508,2014,Spring,4,12,1,0,0,17,HAGLUND J
MEEN,260,509,2014,Spring,6,8,2,0,0,16,HAGLUND J
MEEN,315,501,2014,Spring,11,27,28,11,3,80,WEN S
MEEN,315,502,2014,Spring,4,20,25,11,2,62,YU C
