Department,Class,Section,Year,Semester,A,B,C,D,F,Total,Name
MEEN,315,503,2013,Spring,13,31,40,7,2,93,JACOBS T
MEEN,315,504,2013,Spring,18,26,33,12,2,91,BITTLE J
MEEN,315,505,2013,Spring,10,31,29,12,6,88,BANERJEE D
MEEN,333,500,2013,Spring,9,1,0,0,0,10,DAMNJANOVIC I
MEEN,344,501,2013,Spring,15,34,16,2,2,69,HANDLER R
MEEN,344,502,2013,Spring,11,12,8,4,2,37,PETERSEN E
MEEN,345,501,2013,Spring,12,3,0,0,0,15,MORRISON G
MEEN,345,502,2013,Spring,9,9,0,0,0,18,MORRISON G
MEEN,345,503,2013,Spring,17,0,0,0,0,17,MORRISON G
MEEN,345,504,2013,Spring,18,0,0,0,0,18,MORRISON G
MEEN,345,506,2013,Spring,11,7,0,0,0,18,MORRISON G
MEEN,345,507,2013,Spring,15,0,0,0,0,15,MORRISON G
MEEN,357,501,2013,Spring,22,18,8,1,4,53,DUGGLEBY A
MEEN,357,502,2013,Spring,29,10,2,1,1,43,DUGGLEBY A
MEEN,360,900,2013,Spring,26,47,32,6,4,115,ZHANG X
MEEN,361,501,2013,Spring,17,0,0,0,0,17,KAYNAK M
MEEN,361,502,2013,Spring,19,0,0,0,0,19,KAYNAK M
MEEN,361,503,2013,Spring,20,0,0,0,0,20,KAYNAK M
MEEN,361,504,2013,Spring,9,0,0,0,0,9,KAYNAK M
MEEN,361,505,2013,Spring,20,0,0,0,0,20,KAYNAK M
MEEN,361,506,2013,Spring,20,0,0,0,0,20,KAYNAK M
MEEN,363,501,2013,Spring,16,20,7,0,0,43,DONG J
MEEN,363,502,2013,Spring,12,32,21,2,0,67,RATHINAM S
MEEN,364,501,2013,Spring,11,8,5,0,0,24,KIM W
MEEN,364,502,2013,Spring,3,17,3,1,0,24,KIM W
MEEN,364,503,2013,Spring,6,11,7,0,0,24,KIM W
MEEN,364,504,2013,Spring,9,12,3,0,0,24,PALAZZOLO A
MEEN,364,505,2013,Spring,12,8,1,0,3,24,PALAZZOLO A
MEEN,364,506,2013,Spring,10,12,2,0,0,24,PALAZZOLO A
MEEN,368,501,2013,Spring,16,21,12,4,3,56,LIU M
MEEN,368,502,2013,Spring,28,26,19,3,3,79,HOGAN H
MEEN,381,501,2013,Spring,18,0,0,0,0,18,HOGAN H
MEEN,381,502,2013,Spring,18,0,0,0,0,18,HOGAN H
MEEN,381,503,2013,Spring,17,0,0,0,0,17,HOGAN H
MEEN,381,504,2013,Spring,17,0,0,0,0,17,HOGAN H
MEEN,381,505,2013,Spring,18,0,0,0,0,18,HOGAN H
MEEN,381,506,2013,Spring,18,0,0,0,0,18,HOGAN H
MEEN,401,501,2013,Spring,14,6,0,0,0,20,SCHNEIDER W
MEEN,401,502,2013,Spring,17,6,0,0,0,23,SCHNEIDER W
MEEN,401,503,2013,Spring,12,5,0,1,0,18,SCHNEIDER W
MEEN,401,504,2013,Spring,13,1,0,0,0,14,SCHNEIDER W
MEEN,402,501,2013,Spring,24,1,0,0,0,25,MCADAMS D
MEEN,402,502,2013,Spring,21,0,0,0,0,21,MCADAMS D
MEEN,402,504,2013,Spring,24,0,0,0,0,24,MCADAMS D
MEEN,402,505,2013,Spring,21,0,0,0,0,21,MCADAMS D
MEEN,402,506,2013,Spring,18,3,1,0,1,23,MCADAMS D
MEEN,404,501,2013,Spring,5,9,0,0,0,14,LALK T
MEEN,404,502,2013,Spring,2,10,3,0,0,15,LALK T
MEEN,404,504,2013,Spring,1,13,3,0,0,17,LALK T
MEEN,404,505,2013,Spring,2,15,0,0,0,17,LALK T
MEEN,404,507,2013,Spring,2,11,2,0,0,15,LALK T
MEEN,410,500,2013,Spring,3,19,5,0,0,27,CATON J
MEEN,414,500,2013,Spring,1,7,3,0,0,11,SCHOBEIRI T
MEEN,421,501,2013,Spring,4,21,8,2,0,35,MUKHERJEE P
MEEN,421,502,2013,Spring,11,19,21,6,0,57,STRZELEC A
MEEN,431,500,2013,Spring,6,18,16,3,0,43,LANGARI G
MEEN,432,500,2013,Spring,14,10,5,1,0,30,MCDERMOTT M
MEEN,436,500,2013,Spring,29,5,0,0,0,34,PATE M
MEEN,442,500,2013,Spring,25,12,1,0,1,39,DORON Y
MEEN,459,500,2013,Spring,3,2,1,2,0,8,KIM Y
MEEN,461,501,2013,Spring,16,37,22,7,3,85,AMINI N
MEEN,461,502,2013,Spring,18,32,28,5,4,87,HAN J
MEEN,464,501,2013,Spring,4,6,4,0,0,14,LAU S
MEEN,464,502,2013,Spring,5,6,4,0,0,15,LAU S
MEEN,464,503,2013,Spring,5,8,3,0,0,16,LAU S
MEEN,464,504,2013,Spring,8,6,2,0,0,16,LAU S
MEEN,464,505,2013,Spring,6,7,4,0,0,17,LAU S
MEEN,464,506,2013,Spring,6,7,2,0,0,15,LAU S
MEEN,464,507,2013,Spring,4,8,3,0,0,15,LAU S
MEEN,464,508,2013,Spring,5,10,2,0,0,17,LAU S
MEEN,475,502,2013,Spring,80,13,5,0,0,98,CREASY T
MEEN,615,600,2013,Spring,5,9,3,0,0,17,ANNAMALAI K
MEEN,617,600,2013,Spring,6,9,7,1,0,23,SANANDRES L
MEEN,622,600,2013,Spring,5,2,0,0,0,7,SCHOBEIRI T
MEEN,628,600,2013,Spring,6,6,1,0,0,13,RANJAN D
MEEN,630,600,2013,Spring,7,13,1,0,0,21,WEN S
MEEN,631,600,2013,Spring,6,6,2,0,0,14,STAACK D
MEEN,635,600,2013,Spring,9,10,0,0,0,19,SU H
MEEN,639,600,2013,Spring,4,9,0,0,0,13,PALAZZOLO A
MEEN,646,600,2013,Spring,8,7,0,0,0,15,SCHOBEIRI T
MEEN,652,600,2013,Spring,15,5,4,0,0,24,PARLOS A
MEEN,653,600,2013,Spring,28,6,0,0,0,34,MCGUIRE R
MEEN,659,600,2013,Spring,7,4,2,0,0,13,KIM Y
MEEN,662,600,2013,Spring,7,11,4,0,1,23,EGGEBRECHT J
MEEN,689,601,2013,Spring,13,0,0,0,0,13,SRINIVASA A
MEEN,689,602,2013,Spring,6,2,0,0,0,8,ARROYAVE R
MEEN,689,604,2013,Spring,5,0,0,0,0,5,RAJAGOPAL K
NUEN,101,500,2013,Spring,13,7,4,1,2,27,PEDDICORD K
NUEN,201,500,2013,Spring,2,12,3,1,0,18,BRABY L
NUEN,265,500,2013,Spring,6,5,3,0,0,14,SHAO L
NUEN,302,502,2013,Spring,13,15,15,7,0,50,MARLOW W
NUEN,303,900,2013,Spring,8,3,0,0,1,12,GUETERSLOH S
NUEN,303,901,2013,Spring,8,9,2,0,0,19,GUETERSLOH S
NUEN,303,902,2013,Spring,4,5,1,0,0,10,GUETERSLOH S
NUEN,303,903,2013,Spring,7,6,0,0,1,14,GUETERSLOH S
NUEN,304,501,2013,Spring,30,16,10,2,3,61,MCCLARREN R
NUEN,329,501,2013,Spring,22,10,10,5,5,52,OSTROVSKAYA N
NUEN,329,502,2013,Spring,3,10,8,0,2,23,OSTROVSKAYA N
NUEN,410,500,2013,Spring,34,8,6,2,1,51,VIEROW K
NUEN,431,500,2013,Spring,10,0,0,0,0,10,POSTON J
NUEN,460,501,2013,Spring,17,14,2,0,0,33,KURWITZ R
NUEN,465,500,2013,Spring,11,1,0,0,1,13,MCDEAVITT S
NUEN,479,500,2013,Spring,17,1,0,0,0,18,GUETERSLOH S
NUEN,485,501,2013,Spring,5,0,0,0,0,5,AKABANI H
NUEN,485,523,2013,Spring,3,0,1,0,1,5,REECE W
NUEN,489,505,2013,Spring,8,0,2,0,0,10,CHARLTON W
NUEN,489,599,2013,Spring,6,1,0,0,0,7,POSTON J
NUEN,604,600,2013,Spring,6,16,2,1,0,25,MARIANNO C
NUEN,606,600,2013,Spring,17,11,2,0,0,30,CHARLTON W
NUEN,612,600,2013,Spring,5,0,0,0,0,5,POSTON J
NUEN,624,600,2013,Spring,8,1,0,0,0,9,HASSAN Y
NUEN,627,600,2013,Spring,5,6,0,0,0,11,MOREL J
NUEN,651,600,2013,Spring,15,0,0,0,0,15,CHIRAYATH S
NUEN,661,600,2013,Spring,9,0,0,0,0,9,MCDEAVITT S
NUEN,673,600,2013,Spring,7,0,0,0,0,7,FORD J
NUEN,675,600,2013,Spring,7,0,0,0,0,7,FORD J
NUEN,689,611,2013,Spring,9,0,0,0,0,9,MARIANNO C
NUEN,689,626,2013,Spring,9,0,0,0,0,9,TSVETKOV P
PETE,225,501,2013,Spring,10,9,2,0,0,21,NOYNAERT S
PETE,225,502,2013,Spring,13,6,4,0,0,23,NOYNAERT S
PETE,225,503,2013,Spring,11,4,4,3,1,23,NOYNAERT S
PETE,225,504,2013,Spring,9,7,2,2,2,22,NOYNAERT S
PETE,301,501,2013,Spring,11,21,2,0,0,34,MAGGARD J
PETE,310,500,2013,Spring,17,15,11,1,0,44,HASCAKIR B
PETE,310,501,2013,Spring,4,5,1,2,0,12,HASCAKIR B
PETE,311,501,2013,Spring,3,8,5,1,0,17,AKKUTLU I
PETE,311,502,2013,Spring,5,10,2,2,1,20,AKKUTLU I
PETE,311,503,2013,Spring,12,4,2,1,0,19,AKKUTLU I
PETE,311,504,2013,Spring,4,5,6,2,0,17,AKKUTLU I
PETE,314,500,2013,Spring,9,9,7,5,1,31,VALKO P
PETE,321,501,2013,Spring,13,11,3,0,0,27,HEIDARI Z
PETE,321,502,2013,Spring,12,12,4,1,0,29,HEIDARI Z
PETE,321,503,2013,Spring,8,18,2,0,0,28,HEIDARI Z
PETE,321,504,2013,Spring,11,10,4,2,0,27,HEIDARI Z
PETE,321,505,2013,Spring,4,16,3,1,1,25,HEIDARI Z
PETE,321,506,2013,Spring,3,14,3,2,0,22,HEIDARI Z
PETE,322,501,2013,Spring,21,18,2,0,0,41,KILLOUGH J
PETE,322,502,2013,Spring,23,17,0,0,0,40,KILLOUGH J
PETE,322,503,2013,Spring,10,9,0,0,0,19,KILLOUGH J
PETE,322,504,2013,Spring,9,30,1,0,0,40,KILLOUGH J
PETE,323,501,2013,Spring,23,46,11,2,1,83,NASRABADI H
PETE,323,502,2013,Spring,23,52,11,2,1,89,DATTAGUPTA A
PETE,324,501,2013,Spring,17,25,2,1,0,45,KING M
PETE,324,502,2013,Spring,14,21,7,4,0,46,KING M
PETE,324,503,2013,Spring,9,23,11,2,1,46,KING M
PETE,324,504,2013,Spring,8,14,12,5,0,39,KING M
PETE,325,501,2013,Spring,10,8,1,0,0,19,LANE R
PETE,325,502,2013,Spring,9,10,1,0,0,20,LANE R
PETE,325,503,2013,Spring,9,6,4,0,0,19,LANE R
PETE,325,504,2013,Spring,2,14,3,0,0,19,LANE R
PETE,325,505,2013,Spring,12,7,1,0,0,20,LANE R
PETE,325,506,2013,Spring,6,13,0,0,0,19,LANE R
PETE,325,507,2013,Spring,9,10,1,0,0,20,LANE R
PETE,325,508,2013,Spring,7,5,1,0,0,13,LANE R
PETE,325,509,2013,Spring,10,7,0,0,0,17,LANE R
PETE,325,510,2013,Spring,1,7,2,0,0,10,LANE R
PETE,335,900,2013,Spring,42,5,0,0,2,49,WEATHERFORD D
PETE,400,501,2013,Spring,7,24,8,3,0,42,SCHECHTER D
PETE,400,502,2013,Spring,10,21,8,1,0,40,MCLEROY P
PETE,400,503,2013,Spring,4,9,4,0,0,17,MCVAY D
PETE,400,504,2013,Spring,11,24,4,1,0,40,MAGGARD J
PETE,403,501,2013,Spring,28,19,1,0,0,48,SLIVA G
PETE,403,502,2013,Spring,14,24,6,0,0,44,SLIVA G
PETE,403,503,2013,Spring,26,22,0,0,0,48,SLIVA G
PETE,406,500,2013,Spring,14,20,4,0,0,38,DUPRIEST F
PETE,416,500,2013,Spring,61,11,3,0,1,76,JOCHEN J
PETE,605,600,2013,Spring,12,7,4,0,0,23,MCCAIN W
PETE,605,700,2013,Spring,3,2,1,0,0,6,MCCAIN W
PETE,613,600,2013,Spring,8,5,0,0,0,13,WATTENBARGER R
PETE,617,600,2013,Spring,15,1,0,0,0,16,MCLEROY P
PETE,618,600,2013,Spring,24,3,1,0,0,28,ZHU D
PETE,618,700,2013,Spring,5,2,1,0,0,8,ZHU D
PETE,626,600,2013,Spring,11,1,0,0,0,12,SCHUBERT J
PETE,626,700,2013,Spring,9,2,1,0,0,12,SCHUBERT J
PETE,629,600,2013,Spring,5,3,0,0,0,8,VALKO P
PETE,629,700,2013,Spring,4,1,0,0,0,5,VALKO P
PETE,650,600,2013,Spring,10,0,0,0,0,10,TEODORIU C
PETE,650,700,2013,Spring,8,4,0,0,0,12,TEODORIU C
PETE,656,600,2013,Spring,24,1,0,0,0,25,GILDIN E
PETE,661,600,2013,Spring,33,3,0,0,0,36,SCHUBERT J
PETE,661,700,2013,Spring,20,0,0,0,0,20,SCHUBERT J
PETE,661,720,2013,Spring,4,1,0,0,1,6,SCHUBERT J
PETE,665,600,2013,Spring,20,14,4,3,0,41,BARRUFET M
PETE,667,600,2013,Spring,8,2,0,0,0,10,VONEIFF G
PETE,667,700,2013,Spring,6,2,0,0,0,8,VONEIFF G
PETE,685,607,2013,Spring,5,0,0,0,0,5,WATTENBARGER R
PETE,685,699,2013,Spring,6,0,0,0,0,6,WEATHERFORD D
PETE,689,601,2013,Spring,8,0,0,0,0,8,HASAN A
